OID_,X,Y,smi22_Clip_Band_1
18577,330780.000000000000000,4033830.000000000000000,0.2052002
18578,330810.000000000000000,4033830.000000000000000,0.2151307
18579,330840.000000000000000,4033830.000000000000000,0.2107768
18580,330870.000000000000000,4033830.000000000000000,0.2114404
18581,330900.000000000000000,4033830.000000000000000,0.2230104
18582,330930.000000000000000,4033830.000000000000000,0.2053137
18583,330960.000000000000000,4033830.000000000000000,0.2046257
18584,330990.000000000000000,4033830.000000000000000,0.2104635
18585,331020.000000000000000,4033830.000000000000000,0.2130778
18586,331050.000000000000000,4033830.000000000000000,0.2133394
18587,331080.000000000000000,4033830.000000000000000,0.2099503
18588,331110.000000000000000,4033830.000000000000000,0.2045919
18589,331140.000000000000000,4033830.000000000000000,0.2095280
18590,331170.000000000000000,4033830.000000000000000,0.2085911
18591,331200.000000000000000,4033830.000000000000000,0.2126747
18592,331230.000000000000000,4033830.000000000000000,0.2126826
18593,331260.000000000000000,4033830.000000000000000,0.2090879
18594,331290.000000000000000,4033830.000000000000000,0.2103984
18595,331320.000000000000000,4033830.000000000000000,0.2288386
18596,331350.000000000000000,4033830.000000000000000,0.2370081
18597,331380.000000000000000,4033830.000000000000000,0.2384024
18598,331410.000000000000000,4033830.000000000000000,0.2446869
18599,331440.000000000000000,4033830.000000000000000,0.2557403
18600,331470.000000000000000,4033830.000000000000000,0.2621477
18601,331500.000000000000000,4033830.000000000000000,0.2462800
18602,331530.000000000000000,4033830.000000000000000,0.2543295
18603,331560.000000000000000,4033830.000000000000000,0.2632614
18604,331590.000000000000000,4033830.000000000000000,0.2683150
18605,331620.000000000000000,4033830.000000000000000,0.2693526
18606,331650.000000000000000,4033830.000000000000000,0.2462534
18607,331680.000000000000000,4033830.000000000000000,0.2462564
18608,331710.000000000000000,4033830.000000000000000,0.2608575
18609,331740.000000000000000,4033830.000000000000000,0.2625902
18610,331770.000000000000000,4033830.000000000000000,0.2598100
18611,331800.000000000000000,4033830.000000000000000,0.2552800
18612,331830.000000000000000,4033830.000000000000000,0.2618958
18613,331860.000000000000000,4033830.000000000000000,0.2659513
18614,331890.000000000000000,4033830.000000000000000,0.2832358
18615,331920.000000000000000,4033830.000000000000000,0.2532447
18616,331950.000000000000000,4033830.000000000000000,0.2399642
18617,331980.000000000000000,4033830.000000000000000,0.2372947
18618,332010.000000000000000,4033830.000000000000000,0.2301120
18619,332040.000000000000000,4033830.000000000000000,0.2080208
18620,332070.000000000000000,4033830.000000000000000,0.2191582
18621,332100.000000000000000,4033830.000000000000000,0.2213517
18622,332130.000000000000000,4033830.000000000000000,0.2326447
18623,332160.000000000000000,4033830.000000000000000,0.2343878
18624,332190.000000000000000,4033830.000000000000000,0.2365686
18625,332220.000000000000000,4033830.000000000000000,0.2277815
18626,332250.000000000000000,4033830.000000000000000,0.2257708
18627,332280.000000000000000,4033830.000000000000000,0.2347813
18628,332310.000000000000000,4033830.000000000000000,0.2393184
18629,332340.000000000000000,4033830.000000000000000,0.2507375
18630,332370.000000000000000,4033830.000000000000000,0.2604299
18631,332400.000000000000000,4033830.000000000000000,0.2326643
18632,332430.000000000000000,4033830.000000000000000,0.2286628
18633,332460.000000000000000,4033830.000000000000000,0.2252964
18634,332490.000000000000000,4033830.000000000000000,0.2214683
18635,332520.000000000000000,4033830.000000000000000,0.2276975
18636,332550.000000000000000,4033830.000000000000000,0.2306515
18637,332580.000000000000000,4033830.000000000000000,0.2369630
18638,332610.000000000000000,4033830.000000000000000,0.2252822
18639,332640.000000000000000,4033830.000000000000000,0.2215279
18640,332670.000000000000000,4033830.000000000000000,0.2306428
18641,332700.000000000000000,4033830.000000000000000,0.2412595
18642,332730.000000000000000,4033830.000000000000000,0.2422004
18643,332760.000000000000000,4033830.000000000000000,0.2207439
18644,332790.000000000000000,4033830.000000000000000,0.2123195
18645,332820.000000000000000,4033830.000000000000000,0.2081448
18646,332850.000000000000000,4033830.000000000000000,0.2049029
18647,332880.000000000000000,4033830.000000000000000,0.2057483
18648,332910.000000000000000,4033830.000000000000000,0.2045792
18649,332940.000000000000000,4033830.000000000000000,0.1935156
18650,332970.000000000000000,4033830.000000000000000,0.2009739
18651,333000.000000000000000,4033830.000000000000000,0.2066171
18652,333030.000000000000000,4033830.000000000000000,0.2029003
18653,333060.000000000000000,4033830.000000000000000,0.2157613
18654,333090.000000000000000,4033830.000000000000000,0.2214042
18655,333120.000000000000000,4033830.000000000000000,0.2309480
18656,333150.000000000000000,4033830.000000000000000,0.2407901
18657,333180.000000000000000,4033830.000000000000000,0.2576066
18658,333210.000000000000000,4033830.000000000000000,0.2438275
18659,333240.000000000000000,4033830.000000000000000,0.2497507
18660,333270.000000000000000,4033830.000000000000000,0.2526628
18661,333300.000000000000000,4033830.000000000000000,0.2521882
18662,333330.000000000000000,4033830.000000000000000,0.2711675
18663,333360.000000000000000,4033830.000000000000000,0.2826329
18664,333390.000000000000000,4033830.000000000000000,0.2889432
18665,333420.000000000000000,4033830.000000000000000,0.2834667
18666,333450.000000000000000,4033830.000000000000000,0.2844168
18667,333480.000000000000000,4033830.000000000000000,0.2774360
18668,333510.000000000000000,4033830.000000000000000,0.2817363
18669,333540.000000000000000,4033830.000000000000000,0.2862748
18670,333570.000000000000000,4033830.000000000000000,0.2859997
18671,333600.000000000000000,4033830.000000000000000,0.2916483
18672,333630.000000000000000,4033830.000000000000000,0.2993652
18673,333660.000000000000000,4033830.000000000000000,0.2989843
18674,333690.000000000000000,4033830.000000000000000,0.3022021
18675,333720.000000000000000,4033830.000000000000000,0.2966114
18676,333750.000000000000000,4033830.000000000000000,0.2967120
18677,333780.000000000000000,4033830.000000000000000,0.2901369
18678,333810.000000000000000,4033830.000000000000000,0.2906870
18679,333840.000000000000000,4033830.000000000000000,0.2939874
18680,333870.000000000000000,4033830.000000000000000,0.2752948
18681,333900.000000000000000,4033830.000000000000000,0.2581000
18682,333930.000000000000000,4033830.000000000000000,0.2606745
18683,333960.000000000000000,4033830.000000000000000,0.2650699
18684,333990.000000000000000,4033830.000000000000000,0.2671993
18685,334020.000000000000000,4033830.000000000000000,0.2851999
18686,334050.000000000000000,4033830.000000000000000,0.2822326
18687,334080.000000000000000,4033830.000000000000000,0.2915035
18688,334110.000000000000000,4033830.000000000000000,0.3067181
18689,334140.000000000000000,4037640.000000000000000,0.2194912
18690,334170.000000000000000,4037640.000000000000000,0.2423913
18691,334200.000000000000000,4037640.000000000000000,0.2061067
18692,334230.000000000000000,4037640.000000000000000,0.2434203
18693,334260.000000000000000,4037640.000000000000000,0.2612169
18694,334290.000000000000000,4037640.000000000000000,0.2502381
18695,334320.000000000000000,4037640.000000000000000,0.2415097
18696,334350.000000000000000,4037640.000000000000000,0.2242845
18697,334380.000000000000000,4037640.000000000000000,0.2596263
18698,334410.000000000000000,4037640.000000000000000,0.2724555
18699,334440.000000000000000,4037640.000000000000000,0.2267561
18700,334470.000000000000000,4037640.000000000000000,0.1961293
18701,334500.000000000000000,4037640.000000000000000,0.1948204
18702,334530.000000000000000,4037640.000000000000000,0.2093845
18703,334560.000000000000000,4037640.000000000000000,0.2173791
18704,334590.000000000000000,4037640.000000000000000,0.2504902
18705,334620.000000000000000,4037640.000000000000000,0.2288858
18706,334650.000000000000000,4037640.000000000000000,0.2462107
18707,334680.000000000000000,4037640.000000000000000,0.2744733
18708,334710.000000000000000,4037640.000000000000000,0.2884671
18709,334740.000000000000000,4037640.000000000000000,0.2541318
18710,334770.000000000000000,4037640.000000000000000,0.2400011
18711,334800.000000000000000,4037640.000000000000000,0.2500722
18712,334830.000000000000000,4037640.000000000000000,0.2485747
18713,334860.000000000000000,4037640.000000000000000,0.2322300
18714,334890.000000000000000,4037640.000000000000000,0.2417053
18715,334920.000000000000000,4037640.000000000000000,0.2218517
18716,334950.000000000000000,4037640.000000000000000,0.2693016
18717,334980.000000000000000,4037640.000000000000000,0.2828135
18718,335010.000000000000000,4037640.000000000000000,0.2558275
18719,335040.000000000000000,4037640.000000000000000,0.2260103
18720,335070.000000000000000,4037640.000000000000000,0.2265032
18721,335100.000000000000000,4037640.000000000000000,0.2369405
18722,335130.000000000000000,4037640.000000000000000,0.2366961
18723,335160.000000000000000,4037640.000000000000000,0.2187593
18724,335190.000000000000000,4037640.000000000000000,0.2139903
18725,335220.000000000000000,4037640.000000000000000,0.2125391
18726,335250.000000000000000,4037640.000000000000000,0.2141996
18727,335280.000000000000000,4037640.000000000000000,0.2161113
18728,335310.000000000000000,4037640.000000000000000,0.2166044
18729,335340.000000000000000,4037640.000000000000000,0.2164298
18730,335370.000000000000000,4037640.000000000000000,0.2169205
18731,335400.000000000000000,4037640.000000000000000,0.2261386
18732,335430.000000000000000,4037640.000000000000000,0.2158607
18733,335460.000000000000000,4037640.000000000000000,0.2098472
18734,335490.000000000000000,4037640.000000000000000,0.1987701
18735,335520.000000000000000,4037640.000000000000000,0.2014984
18736,335550.000000000000000,4037640.000000000000000,0.2131279
18737,335580.000000000000000,4037640.000000000000000,0.2287136
18738,335610.000000000000000,4037640.000000000000000,0.2355589
18739,335640.000000000000000,4037640.000000000000000,0.2116374
18740,335670.000000000000000,4037640.000000000000000,0.1805456
18741,335700.000000000000000,4037640.000000000000000,0.2507769
18742,335730.000000000000000,4037640.000000000000000,0.2611020
18743,335760.000000000000000,4037640.000000000000000,0.2107048
18744,335790.000000000000000,4037640.000000000000000,0.2103101
18745,335820.000000000000000,4037640.000000000000000,0.2093226
18746,335850.000000000000000,4037640.000000000000000,0.2179390
18747,335880.000000000000000,4037640.000000000000000,0.2377221
18748,335910.000000000000000,4037640.000000000000000,0.2155879
18749,335940.000000000000000,4037640.000000000000000,0.1929574
18750,335970.000000000000000,4037640.000000000000000,0.2045373
18751,336000.000000000000000,4037640.000000000000000,0.2142922
18752,336030.000000000000000,4037640.000000000000000,0.2189517
18753,336060.000000000000000,4037640.000000000000000,0.2026526
18754,336090.000000000000000,4037640.000000000000000,0.2178218
18755,336120.000000000000000,4037640.000000000000000,0.2217092
18756,336150.000000000000000,4037640.000000000000000,0.2235625
18757,336180.000000000000000,4037640.000000000000000,0.2409763
18758,336210.000000000000000,4037640.000000000000000,0.2277169
18759,336240.000000000000000,4037640.000000000000000,0.2053995
18760,336270.000000000000000,4037640.000000000000000,0.2014291
18761,336300.000000000000000,4037640.000000000000000,0.2036614
18762,336330.000000000000000,4037640.000000000000000,0.2222624
18763,334140.000000000000000,4037610.000000000000000,0.2460829
18764,334170.000000000000000,4037610.000000000000000,0.2299996
18765,334200.000000000000000,4037610.000000000000000,0.2188268
18766,334230.000000000000000,4037610.000000000000000,0.2331317
18767,334260.000000000000000,4037610.000000000000000,0.2451944
18768,334290.000000000000000,4037610.000000000000000,0.2431481
18769,334320.000000000000000,4037610.000000000000000,0.2561978
18770,334350.000000000000000,4037610.000000000000000,0.2323043
18771,334380.000000000000000,4037610.000000000000000,0.2443271
18772,334410.000000000000000,4037610.000000000000000,0.2555047
18773,334440.000000000000000,4037610.000000000000000,0.2426488
18774,334470.000000000000000,4037610.000000000000000,0.1950365
18775,334500.000000000000000,4037610.000000000000000,0.1559101
18776,334530.000000000000000,4037610.000000000000000,0.1871876
18777,334560.000000000000000,4037610.000000000000000,0.2077149
18778,334590.000000000000000,4037610.000000000000000,0.2253342
18779,334620.000000000000000,4037610.000000000000000,0.2334662
18780,334650.000000000000000,4037610.000000000000000,0.2287558
18781,334680.000000000000000,4037610.000000000000000,0.2284008
18782,334710.000000000000000,4037610.000000000000000,0.2482866
18783,334740.000000000000000,4037610.000000000000000,0.2358295
18784,334770.000000000000000,4037610.000000000000000,0.2498863
18785,334800.000000000000000,4037610.000000000000000,0.2554346
18786,334830.000000000000000,4037610.000000000000000,0.2102151
18787,334860.000000000000000,4037610.000000000000000,0.1978871
18788,334890.000000000000000,4037610.000000000000000,0.2384014
18789,334920.000000000000000,4037610.000000000000000,0.2444876
18790,334950.000000000000000,4037610.000000000000000,0.2711564
18791,334980.000000000000000,4037610.000000000000000,0.2712612
18792,335010.000000000000000,4037610.000000000000000,0.2659239
18793,335040.000000000000000,4037610.000000000000000,0.2726775
18794,335070.000000000000000,4037610.000000000000000,0.2343664
18795,335100.000000000000000,4037610.000000000000000,0.2547942
18796,335130.000000000000000,4037610.000000000000000,0.2714724
18797,335160.000000000000000,4037610.000000000000000,0.2557516
18798,335190.000000000000000,4037610.000000000000000,0.2391822
18799,335220.000000000000000,4037610.000000000000000,0.2144533
18800,335250.000000000000000,4037610.000000000000000,0.2099202
18801,335280.000000000000000,4037610.000000000000000,0.2159774
18802,335310.000000000000000,4037610.000000000000000,0.2152041
18803,335340.000000000000000,4037610.000000000000000,0.2263740
18804,335370.000000000000000,4037610.000000000000000,0.2263093
18805,335400.000000000000000,4037610.000000000000000,0.2200983
18806,335430.000000000000000,4037610.000000000000000,0.2148994
18807,335460.000000000000000,4037610.000000000000000,0.2151937
18808,335490.000000000000000,4037610.000000000000000,0.2267652
18809,335520.000000000000000,4037610.000000000000000,0.2088338
18810,335550.000000000000000,4037610.000000000000000,0.2002105
18811,335580.000000000000000,4037610.000000000000000,0.1957048
18812,335610.000000000000000,4037610.000000000000000,0.2282660
18813,335640.000000000000000,4037610.000000000000000,0.2516731
18814,335670.000000000000000,4037610.000000000000000,0.1947841
18815,335700.000000000000000,4037610.000000000000000,0.2320840
18816,335730.000000000000000,4037610.000000000000000,0.2439836
18817,335760.000000000000000,4037610.000000000000000,0.2367404
18818,335790.000000000000000,4037610.000000000000000,0.2286015
18819,335820.000000000000000,4037610.000000000000000,0.2203112
18820,335850.000000000000000,4037610.000000000000000,0.2117226
18821,335880.000000000000000,4037610.000000000000000,0.2140865
18822,335910.000000000000000,4037610.000000000000000,0.2181680
18823,335940.000000000000000,4037610.000000000000000,0.2147139
18824,335970.000000000000000,4037610.000000000000000,0.2035866
18825,336000.000000000000000,4037610.000000000000000,0.2032538
18826,336030.000000000000000,4037610.000000000000000,0.2271939
18827,336060.000000000000000,4037610.000000000000000,0.2194132
18828,336090.000000000000000,4037610.000000000000000,0.2150054
18829,336120.000000000000000,4037610.000000000000000,0.2205682
18830,336150.000000000000000,4037610.000000000000000,0.2360944
18831,336180.000000000000000,4037610.000000000000000,0.2522639
18832,336210.000000000000000,4037610.000000000000000,0.2311982
18833,336240.000000000000000,4037610.000000000000000,0.2141564
18834,336270.000000000000000,4037610.000000000000000,0.2111160
18835,336300.000000000000000,4037610.000000000000000,0.2138228
18836,336330.000000000000000,4037610.000000000000000,0.2054770
18837,334140.000000000000000,4037580.000000000000000,0.2439318
18838,334170.000000000000000,4037580.000000000000000,0.2361590
18839,334200.000000000000000,4037580.000000000000000,0.2054871
18840,334230.000000000000000,4037580.000000000000000,0.2305476
18841,334260.000000000000000,4037580.000000000000000,0.2448567
18842,334290.000000000000000,4037580.000000000000000,0.2438277
18843,334320.000000000000000,4037580.000000000000000,0.2461205
18844,334350.000000000000000,4037580.000000000000000,0.2303888
18845,334380.000000000000000,4037580.000000000000000,0.2305543
18846,334410.000000000000000,4037580.000000000000000,0.2402727
18847,334440.000000000000000,4037580.000000000000000,0.2350468
18848,334470.000000000000000,4037580.000000000000000,0.2078442
18849,334500.000000000000000,4037580.000000000000000,0.2213631
18850,334530.000000000000000,4037580.000000000000000,0.1946686
18851,334560.000000000000000,4037580.000000000000000,0.2195802
18852,334590.000000000000000,4037580.000000000000000,0.2219272
18853,334620.000000000000000,4037580.000000000000000,0.2432799
18854,334650.000000000000000,4037580.000000000000000,0.2337644
18855,334680.000000000000000,4037580.000000000000000,0.2089713
18856,334710.000000000000000,4037580.000000000000000,0.2385228
18857,334740.000000000000000,4037580.000000000000000,0.2521085
18858,334770.000000000000000,4037580.000000000000000,0.2559687
18859,334800.000000000000000,4037580.000000000000000,0.2187595
18860,334830.000000000000000,4037580.000000000000000,0.1661456
18861,334860.000000000000000,4037580.000000000000000,0.1663358
18862,334890.000000000000000,4037580.000000000000000,0.2044559
18863,334920.000000000000000,4037580.000000000000000,0.2167967
18864,334950.000000000000000,4037580.000000000000000,0.2520004
18865,334980.000000000000000,4037580.000000000000000,0.2695961
18866,335010.000000000000000,4037580.000000000000000,0.2815939
18867,335040.000000000000000,4037580.000000000000000,0.2560964
18868,335070.000000000000000,4037580.000000000000000,0.2360059
18869,335100.000000000000000,4037580.000000000000000,0.2540132
18870,335130.000000000000000,4037580.000000000000000,0.2305257
18871,335160.000000000000000,4037580.000000000000000,0.2697380
18872,335190.000000000000000,4037580.000000000000000,0.2550223
18873,335220.000000000000000,4037580.000000000000000,0.2160030
18874,335250.000000000000000,4037580.000000000000000,0.2209837
18875,335280.000000000000000,4037580.000000000000000,0.2219004
18876,335310.000000000000000,4037580.000000000000000,0.2217447
18877,335340.000000000000000,4037580.000000000000000,0.2312877
18878,335370.000000000000000,4037580.000000000000000,0.2473497
18879,335400.000000000000000,4037580.000000000000000,0.2269271
18880,335430.000000000000000,4037580.000000000000000,0.2372146
18881,335460.000000000000000,4037580.000000000000000,0.2655692
18882,335490.000000000000000,4037580.000000000000000,0.2927964
18883,335520.000000000000000,4037580.000000000000000,0.2671282
18884,335550.000000000000000,4037580.000000000000000,0.2328421
18885,335580.000000000000000,4037580.000000000000000,0.2256546
18886,335610.000000000000000,4037580.000000000000000,0.2545825
18887,335640.000000000000000,4037580.000000000000000,0.2876178
18888,335670.000000000000000,4037580.000000000000000,0.2340839
18889,335700.000000000000000,4037580.000000000000000,0.2120134
18890,335730.000000000000000,4037580.000000000000000,0.2155560
18891,335760.000000000000000,4037580.000000000000000,0.2221145
18892,335790.000000000000000,4037580.000000000000000,0.2152845
18893,335820.000000000000000,4037580.000000000000000,0.2109828
18894,335850.000000000000000,4037580.000000000000000,0.2035469
18895,335880.000000000000000,4037580.000000000000000,0.2004722
18896,335910.000000000000000,4037580.000000000000000,0.2237742
18897,335940.000000000000000,4037580.000000000000000,0.2009562
18898,335970.000000000000000,4037580.000000000000000,0.2039487
18899,336000.000000000000000,4037580.000000000000000,0.1862048
18900,336030.000000000000000,4037580.000000000000000,0.2058050
18901,336060.000000000000000,4037580.000000000000000,0.2099614
18902,336090.000000000000000,4037580.000000000000000,0.2051873
18903,336120.000000000000000,4037580.000000000000000,0.2168410
18904,336150.000000000000000,4037580.000000000000000,0.2187935
18905,336180.000000000000000,4037580.000000000000000,0.2507631
18906,336210.000000000000000,4037580.000000000000000,0.2455146
18907,336240.000000000000000,4037580.000000000000000,0.2248785
18908,336270.000000000000000,4037580.000000000000000,0.2219507
18909,336300.000000000000000,4037580.000000000000000,0.2178016
18910,336330.000000000000000,4037580.000000000000000,0.1946731
18911,334140.000000000000000,4037550.000000000000000,0.2211617
18912,334170.000000000000000,4037550.000000000000000,0.2305968
18913,334200.000000000000000,4037550.000000000000000,0.2261680
18914,334230.000000000000000,4037550.000000000000000,0.2342181
18915,334260.000000000000000,4037550.000000000000000,0.2400212
18916,334290.000000000000000,4037550.000000000000000,0.2294191
18917,334320.000000000000000,4037550.000000000000000,0.2360661
18918,334350.000000000000000,4037550.000000000000000,0.2328529
18919,334380.000000000000000,4037550.000000000000000,0.2270393
18920,334410.000000000000000,4037550.000000000000000,0.2421172
18921,334440.000000000000000,4037550.000000000000000,0.2165292
18922,334470.000000000000000,4037550.000000000000000,0.2302995
18923,334500.000000000000000,4037550.000000000000000,0.2170736
18924,334530.000000000000000,4037550.000000000000000,0.2066028
18925,334560.000000000000000,4037550.000000000000000,0.2367321
18926,334590.000000000000000,4037550.000000000000000,0.2450901
18927,334620.000000000000000,4037550.000000000000000,0.2313854
18928,334650.000000000000000,4037550.000000000000000,0.2392915
18929,334680.000000000000000,4037550.000000000000000,0.2256176
18930,334710.000000000000000,4037550.000000000000000,0.2395307
18931,334740.000000000000000,4037550.000000000000000,0.2617601
18932,334770.000000000000000,4037550.000000000000000,0.2537344
18933,334800.000000000000000,4037550.000000000000000,0.2217341
18934,334830.000000000000000,4037550.000000000000000,0.2288942
18935,334860.000000000000000,4037550.000000000000000,0.2253522
18936,334890.000000000000000,4037550.000000000000000,0.2436634
18937,334920.000000000000000,4037550.000000000000000,0.2641343
18938,334950.000000000000000,4037550.000000000000000,0.2551768
18939,334980.000000000000000,4037550.000000000000000,0.2462892
18940,335010.000000000000000,4037550.000000000000000,0.3168755
18941,335040.000000000000000,4037550.000000000000000,0.3151386
18942,335070.000000000000000,4037550.000000000000000,0.2446980
18943,335100.000000000000000,4037550.000000000000000,0.2424882
18944,335130.000000000000000,4037550.000000000000000,0.2493299
18945,335160.000000000000000,4037550.000000000000000,0.2553598
18946,335190.000000000000000,4037550.000000000000000,0.2276686
18947,335220.000000000000000,4037550.000000000000000,0.2318015
18948,335250.000000000000000,4037550.000000000000000,0.2302603
18949,335280.000000000000000,4037550.000000000000000,0.2114159
18950,335310.000000000000000,4037550.000000000000000,0.2326430
18951,335340.000000000000000,4037550.000000000000000,0.3177789
18952,335370.000000000000000,4037550.000000000000000,0.3609593
18953,335400.000000000000000,4037550.000000000000000,0.2856620
18954,335430.000000000000000,4037550.000000000000000,0.3209626
18955,335460.000000000000000,4037550.000000000000000,0.3856619
18956,335490.000000000000000,4037550.000000000000000,0.3865976
18957,335520.000000000000000,4037550.000000000000000,0.3254219
18958,335550.000000000000000,4037550.000000000000000,0.2902469
18959,335580.000000000000000,4037550.000000000000000,0.2789231
18960,335610.000000000000000,4037550.000000000000000,0.2913260
18961,335640.000000000000000,4037550.000000000000000,0.2970194
18962,335670.000000000000000,4037550.000000000000000,0.2345324
18963,335700.000000000000000,4037550.000000000000000,0.2163874
18964,335730.000000000000000,4037550.000000000000000,0.2210579
18965,335760.000000000000000,4037550.000000000000000,0.2194408
18966,335790.000000000000000,4037550.000000000000000,0.2258306
18967,335820.000000000000000,4037550.000000000000000,0.2159159
18968,335850.000000000000000,4037550.000000000000000,0.2214841
18969,335880.000000000000000,4037550.000000000000000,0.2109401
18970,335910.000000000000000,4037550.000000000000000,0.1775985
18971,335940.000000000000000,4037550.000000000000000,0.1747293
18972,335970.000000000000000,4037550.000000000000000,0.1815099
18973,336000.000000000000000,4037550.000000000000000,0.1856881
18974,336030.000000000000000,4037550.000000000000000,0.1868048
18975,336060.000000000000000,4037550.000000000000000,0.1895805
18976,336090.000000000000000,4037550.000000000000000,0.1973410
18977,336120.000000000000000,4037550.000000000000000,0.2059972
18978,336150.000000000000000,4037550.000000000000000,0.1973425
18979,336180.000000000000000,4037550.000000000000000,0.2139329
18980,336210.000000000000000,4037550.000000000000000,0.2193400
18981,336240.000000000000000,4037550.000000000000000,0.2187935
18982,336270.000000000000000,4037550.000000000000000,0.2200707
18983,336300.000000000000000,4037550.000000000000000,0.2110363
18984,336330.000000000000000,4037550.000000000000000,0.2134536
18985,334140.000000000000000,4037520.000000000000000,0.2118108
18986,334170.000000000000000,4037520.000000000000000,0.1974816
18987,334200.000000000000000,4037520.000000000000000,0.1935551
18988,334230.000000000000000,4037520.000000000000000,0.2028372
18989,334260.000000000000000,4037520.000000000000000,0.2376986
18990,334290.000000000000000,4037520.000000000000000,0.2003893
18991,334320.000000000000000,4037520.000000000000000,0.2382859
18992,334350.000000000000000,4037520.000000000000000,0.2320897
18993,334380.000000000000000,4037520.000000000000000,0.2239986
18994,334410.000000000000000,4037520.000000000000000,0.2165993
18995,334440.000000000000000,4037520.000000000000000,0.2020508
18996,334470.000000000000000,4037520.000000000000000,0.2276582
18997,334500.000000000000000,4037520.000000000000000,0.2329933
18998,334530.000000000000000,4037520.000000000000000,0.2349012
18999,334560.000000000000000,4037520.000000000000000,0.2411746
19000,334590.000000000000000,4037520.000000000000000,0.2414381
19001,334620.000000000000000,4037520.000000000000000,0.2414332
19002,334650.000000000000000,4037520.000000000000000,0.2610171
19003,334680.000000000000000,4037520.000000000000000,0.2537600
19004,334710.000000000000000,4037520.000000000000000,0.2387621
19005,334740.000000000000000,4037520.000000000000000,0.2517541
19006,334770.000000000000000,4037520.000000000000000,0.2595088
19007,334800.000000000000000,4037520.000000000000000,0.2473611
19008,334830.000000000000000,4037520.000000000000000,0.2476252
19009,334860.000000000000000,4037520.000000000000000,0.2495925
19010,334890.000000000000000,4037520.000000000000000,0.2536527
19011,334920.000000000000000,4037520.000000000000000,0.2647484
19012,334950.000000000000000,4037520.000000000000000,0.2114334
19013,334980.000000000000000,4037520.000000000000000,0.2248494
19014,335010.000000000000000,4037520.000000000000000,0.3210371
19015,335040.000000000000000,4037520.000000000000000,0.3144559
19016,335070.000000000000000,4037520.000000000000000,0.2470078
19017,335100.000000000000000,4037520.000000000000000,0.2452618
19018,335130.000000000000000,4037520.000000000000000,0.2450974
19019,335160.000000000000000,4037520.000000000000000,0.2270153
19020,335190.000000000000000,4037520.000000000000000,0.2217916
19021,335220.000000000000000,4037520.000000000000000,0.2219967
19022,335250.000000000000000,4037520.000000000000000,0.2252505
19023,335280.000000000000000,4037520.000000000000000,0.2228937
19024,335310.000000000000000,4037520.000000000000000,0.2461185
19025,335340.000000000000000,4037520.000000000000000,0.3242647
19026,335370.000000000000000,4037520.000000000000000,0.3151052
19027,335400.000000000000000,4037520.000000000000000,0.2644053
19028,335430.000000000000000,4037520.000000000000000,0.2877774
19029,335460.000000000000000,4037520.000000000000000,0.3034967
19030,335490.000000000000000,4037520.000000000000000,0.2731319
19031,335520.000000000000000,4037520.000000000000000,0.2856958
19032,335550.000000000000000,4037520.000000000000000,0.2377672
19033,335580.000000000000000,4037520.000000000000000,0.2328719
19034,335610.000000000000000,4037520.000000000000000,0.2626590
19035,335640.000000000000000,4037520.000000000000000,0.2925011
19036,335670.000000000000000,4037520.000000000000000,0.1916357
19037,335700.000000000000000,4037520.000000000000000,0.1988398
19038,335730.000000000000000,4037520.000000000000000,0.2189213
19039,335760.000000000000000,4037520.000000000000000,0.2182945
19040,335790.000000000000000,4037520.000000000000000,0.2006081
19041,335820.000000000000000,4037520.000000000000000,0.2184208
19042,335850.000000000000000,4037520.000000000000000,0.2306451
19043,335880.000000000000000,4037520.000000000000000,0.2507540
19044,335910.000000000000000,4037520.000000000000000,0.1916899
19045,335940.000000000000000,4037520.000000000000000,0.1847343
19046,335970.000000000000000,4037520.000000000000000,0.1762079
19047,336000.000000000000000,4037520.000000000000000,0.1722622
19048,336030.000000000000000,4037520.000000000000000,0.1756904
19049,336060.000000000000000,4037520.000000000000000,0.1766149
19050,336090.000000000000000,4037520.000000000000000,0.1883254
19051,336120.000000000000000,4037520.000000000000000,0.1904278
19052,336150.000000000000000,4037520.000000000000000,0.1926707
19053,336180.000000000000000,4037520.000000000000000,0.2090071
19054,336210.000000000000000,4037520.000000000000000,0.2198740
19055,336240.000000000000000,4037520.000000000000000,0.2234510
19056,336270.000000000000000,4037520.000000000000000,0.2261749
19057,336300.000000000000000,4037520.000000000000000,0.2215234
19058,336330.000000000000000,4037520.000000000000000,0.2106904
19059,334140.000000000000000,4037490.000000000000000,0.1951902
19060,334170.000000000000000,4037490.000000000000000,0.1847124
19061,334200.000000000000000,4037490.000000000000000,0.1869767
19062,334230.000000000000000,4037490.000000000000000,0.2206422
19063,334260.000000000000000,4037490.000000000000000,0.2050131
19064,334290.000000000000000,4037490.000000000000000,0.1972524
19065,334320.000000000000000,4037490.000000000000000,0.2203743
19066,334350.000000000000000,4037490.000000000000000,0.2338602
19067,334380.000000000000000,4037490.000000000000000,0.2304184
19068,334410.000000000000000,4037490.000000000000000,0.2266306
19069,334440.000000000000000,4037490.000000000000000,0.2169859
19070,334470.000000000000000,4037490.000000000000000,0.2211467
19071,334500.000000000000000,4037490.000000000000000,0.2382603
19072,334530.000000000000000,4037490.000000000000000,0.2391010
19073,334560.000000000000000,4037490.000000000000000,0.2410429
19074,334590.000000000000000,4037490.000000000000000,0.2514151
19075,334620.000000000000000,4037490.000000000000000,0.2425571
