OID_,X,Y,smi21_Clip_Band_1
17645,333480.000000000000000,4034040.000000000000000,0.2251706
17646,333510.000000000000000,4034040.000000000000000,0.2383935
17647,333540.000000000000000,4034040.000000000000000,0.2196772
17648,333570.000000000000000,4034040.000000000000000,0.2005058
17649,333600.000000000000000,4034040.000000000000000,0.2030585
17650,333630.000000000000000,4034040.000000000000000,0.2184474
17651,333660.000000000000000,4034040.000000000000000,0.2283421
17652,333690.000000000000000,4034040.000000000000000,0.1913858
17653,333720.000000000000000,4034040.000000000000000,0.1959591
17654,333750.000000000000000,4034040.000000000000000,0.2325637
17655,333780.000000000000000,4034040.000000000000000,0.2320565
17656,333810.000000000000000,4034040.000000000000000,0.2198087
17657,333840.000000000000000,4034040.000000000000000,0.2201448
17658,333870.000000000000000,4034040.000000000000000,0.2200065
17659,333900.000000000000000,4034040.000000000000000,0.1909388
17660,333930.000000000000000,4034040.000000000000000,0.2111600
17661,333960.000000000000000,4034040.000000000000000,0.2114484
17662,333990.000000000000000,4034040.000000000000000,0.1775131
17663,334020.000000000000000,4034040.000000000000000,0.1844195
17664,334050.000000000000000,4034040.000000000000000,0.2010705
17665,334080.000000000000000,4034040.000000000000000,0.2264602
17666,334110.000000000000000,4034040.000000000000000,0.2190340
17667,329760.000000000000000,4034010.000000000000000,0.1771803
17668,329790.000000000000000,4034010.000000000000000,0.1771074
17669,329820.000000000000000,4034010.000000000000000,0.1776530
17670,329850.000000000000000,4034010.000000000000000,0.1810858
17671,329880.000000000000000,4034010.000000000000000,0.1820965
17672,329910.000000000000000,4034010.000000000000000,0.1844861
17673,329940.000000000000000,4034010.000000000000000,0.1843709
17674,329970.000000000000000,4034010.000000000000000,0.1745415
17675,330000.000000000000000,4034010.000000000000000,0.1661317
17676,330030.000000000000000,4034010.000000000000000,0.1774709
17677,330060.000000000000000,4034010.000000000000000,0.1687549
17678,330090.000000000000000,4034010.000000000000000,0.1517185
17679,330120.000000000000000,4034010.000000000000000,0.1670401
17680,330150.000000000000000,4034010.000000000000000,0.1733659
17681,330180.000000000000000,4034010.000000000000000,0.1873975
17682,330210.000000000000000,4034010.000000000000000,0.1812939
17683,330240.000000000000000,4034010.000000000000000,0.1776967
17684,330270.000000000000000,4034010.000000000000000,0.1964484
17685,330300.000000000000000,4034010.000000000000000,0.1987296
17686,330330.000000000000000,4034010.000000000000000,0.1939038
17687,330360.000000000000000,4034010.000000000000000,0.1877807
17688,330390.000000000000000,4034010.000000000000000,0.1880169
17689,330420.000000000000000,4034010.000000000000000,0.1756137
17690,330450.000000000000000,4034010.000000000000000,0.1725393
17691,330480.000000000000000,4034010.000000000000000,0.1760307
17692,330510.000000000000000,4034010.000000000000000,0.1894399
17693,330540.000000000000000,4034010.000000000000000,0.1858348
17694,330570.000000000000000,4034010.000000000000000,0.1740960
17695,330600.000000000000000,4034010.000000000000000,0.1748999
17696,330630.000000000000000,4034010.000000000000000,0.1779363
17697,330660.000000000000000,4034010.000000000000000,0.1689382
17698,330690.000000000000000,4034010.000000000000000,0.1816543
17699,330720.000000000000000,4034010.000000000000000,0.1760013
17700,330750.000000000000000,4034010.000000000000000,0.1719614
17701,330780.000000000000000,4034010.000000000000000,0.1654152
17702,330810.000000000000000,4034010.000000000000000,0.1629246
17703,330840.000000000000000,4034010.000000000000000,0.1697206
17704,330870.000000000000000,4034010.000000000000000,0.1679503
17705,330900.000000000000000,4034010.000000000000000,0.1770221
17706,330930.000000000000000,4034010.000000000000000,0.1642121
17707,330960.000000000000000,4034010.000000000000000,0.1743287
17708,330990.000000000000000,4034010.000000000000000,0.1807295
17709,331020.000000000000000,4034010.000000000000000,0.1978190
17710,331050.000000000000000,4034010.000000000000000,0.1924870
17711,331080.000000000000000,4034010.000000000000000,0.1708524
17712,331110.000000000000000,4034010.000000000000000,0.1873097
17713,331140.000000000000000,4034010.000000000000000,0.1909707
17714,331170.000000000000000,4034010.000000000000000,0.1933305
17715,331200.000000000000000,4034010.000000000000000,0.1940540
17716,331230.000000000000000,4034010.000000000000000,0.1890610
17717,331260.000000000000000,4034010.000000000000000,0.1889576
17718,331290.000000000000000,4034010.000000000000000,0.2161869
17719,331320.000000000000000,4034010.000000000000000,0.1881668
17720,331350.000000000000000,4034010.000000000000000,0.1926156
17721,331380.000000000000000,4034010.000000000000000,0.1914590
17722,331410.000000000000000,4034010.000000000000000,0.2104727
17723,331440.000000000000000,4034010.000000000000000,0.2087845
17724,331470.000000000000000,4034010.000000000000000,0.2187106
17725,331500.000000000000000,4034010.000000000000000,0.2148193
17726,331530.000000000000000,4034010.000000000000000,0.2073061
17727,331560.000000000000000,4034010.000000000000000,0.2147961
17728,331590.000000000000000,4034010.000000000000000,0.1999326
17729,331620.000000000000000,4034010.000000000000000,0.2000784
17730,331650.000000000000000,4034010.000000000000000,0.2123347
17731,331680.000000000000000,4034010.000000000000000,0.2050576
17732,331710.000000000000000,4034010.000000000000000,0.2106557
17733,331740.000000000000000,4034010.000000000000000,0.2170126
17734,331770.000000000000000,4034010.000000000000000,0.2103128
17735,331800.000000000000000,4034010.000000000000000,0.2146279
17736,331830.000000000000000,4034010.000000000000000,0.1869446
17737,331860.000000000000000,4034010.000000000000000,0.1744675
17738,331890.000000000000000,4034010.000000000000000,0.1855897
17739,331920.000000000000000,4034010.000000000000000,0.1993621
17740,331950.000000000000000,4034010.000000000000000,0.2060401
17741,331980.000000000000000,4034010.000000000000000,0.1996640
17742,332010.000000000000000,4034010.000000000000000,0.1833211
17743,332040.000000000000000,4034010.000000000000000,0.1935581
17744,332070.000000000000000,4034010.000000000000000,0.1973993
17745,332100.000000000000000,4034010.000000000000000,0.1978069
17746,332130.000000000000000,4034010.000000000000000,0.1931633
17747,332160.000000000000000,4034010.000000000000000,0.1840068
17748,332190.000000000000000,4034010.000000000000000,0.1847502
17749,332220.000000000000000,4034010.000000000000000,0.1910144
17750,332250.000000000000000,4034010.000000000000000,0.1919222
17751,332280.000000000000000,4034010.000000000000000,0.2054859
17752,332310.000000000000000,4034010.000000000000000,0.2170620
17753,332340.000000000000000,4034010.000000000000000,0.2127949
17754,332370.000000000000000,4034010.000000000000000,0.1931198
17755,332400.000000000000000,4034010.000000000000000,0.2016549
17756,332430.000000000000000,4034010.000000000000000,0.2084479
17757,332460.000000000000000,4034010.000000000000000,0.1999550
17758,332490.000000000000000,4034010.000000000000000,0.1939306
17759,332520.000000000000000,4034010.000000000000000,0.1971455
17760,332550.000000000000000,4034010.000000000000000,0.2028370
17761,332580.000000000000000,4034010.000000000000000,0.2156009
17762,332610.000000000000000,4034010.000000000000000,0.1982451
17763,332640.000000000000000,4034010.000000000000000,0.1997018
17764,332670.000000000000000,4034010.000000000000000,0.2064465
17765,332700.000000000000000,4034010.000000000000000,0.2180788
17766,332730.000000000000000,4034010.000000000000000,0.1917851
17767,332760.000000000000000,4034010.000000000000000,0.1850641
17768,332790.000000000000000,4034010.000000000000000,0.1827174
17769,332820.000000000000000,4034010.000000000000000,0.1939228
17770,332850.000000000000000,4034010.000000000000000,0.1904298
17771,332880.000000000000000,4034010.000000000000000,0.1875611
17772,332910.000000000000000,4034010.000000000000000,0.1891293
17773,332940.000000000000000,4034010.000000000000000,0.1912327
17774,332970.000000000000000,4034010.000000000000000,0.1841593
17775,333000.000000000000000,4034010.000000000000000,0.2120724
17776,333030.000000000000000,4034010.000000000000000,0.2288084
17777,333060.000000000000000,4034010.000000000000000,0.2217289
17778,333090.000000000000000,4034010.000000000000000,0.2484205
17779,333120.000000000000000,4034010.000000000000000,0.2412463
17780,333150.000000000000000,4034010.000000000000000,0.2228148
17781,333180.000000000000000,4034010.000000000000000,0.1990964
17782,333210.000000000000000,4034010.000000000000000,0.1910109
17783,333240.000000000000000,4034010.000000000000000,0.2112898
17784,333270.000000000000000,4034010.000000000000000,0.2114608
17785,333300.000000000000000,4034010.000000000000000,0.2126169
17786,333330.000000000000000,4034010.000000000000000,0.2033664
17787,333360.000000000000000,4034010.000000000000000,0.2113079
17788,333390.000000000000000,4034010.000000000000000,0.2062588
17789,333420.000000000000000,4034010.000000000000000,0.2056762
17790,333450.000000000000000,4034010.000000000000000,0.2137448
17791,333480.000000000000000,4034010.000000000000000,0.2329059
17792,333510.000000000000000,4034010.000000000000000,0.2314191
17793,333540.000000000000000,4034010.000000000000000,0.2222234
17794,333570.000000000000000,4034010.000000000000000,0.2263682
17795,333600.000000000000000,4034010.000000000000000,0.2014554
17796,333630.000000000000000,4034010.000000000000000,0.2146749
17797,333660.000000000000000,4034010.000000000000000,0.2235670
17798,333690.000000000000000,4034010.000000000000000,0.1893333
17799,333720.000000000000000,4034010.000000000000000,0.1973418
17800,333750.000000000000000,4034010.000000000000000,0.2189397
17801,333780.000000000000000,4034010.000000000000000,0.2192238
17802,333810.000000000000000,4034010.000000000000000,0.2292934
17803,333840.000000000000000,4034010.000000000000000,0.2281806
17804,333870.000000000000000,4034010.000000000000000,0.1975060
17805,333900.000000000000000,4034010.000000000000000,0.1885274
17806,333930.000000000000000,4034010.000000000000000,0.2249976
17807,333960.000000000000000,4034010.000000000000000,0.2145990
17808,333990.000000000000000,4034010.000000000000000,0.1992004
17809,334020.000000000000000,4034010.000000000000000,0.1893568
17810,334050.000000000000000,4034010.000000000000000,0.1926208
17811,334080.000000000000000,4034010.000000000000000,0.2162774
17812,334110.000000000000000,4034010.000000000000000,0.2155796
17813,329760.000000000000000,4033980.000000000000000,0.1747960
17814,329790.000000000000000,4033980.000000000000000,0.1714226
17815,329820.000000000000000,4033980.000000000000000,0.1772727
17816,329850.000000000000000,4033980.000000000000000,0.1825760
17817,329880.000000000000000,4033980.000000000000000,0.1771049
17818,329910.000000000000000,4033980.000000000000000,0.1841108
17819,329940.000000000000000,4033980.000000000000000,0.1902523
17820,329970.000000000000000,4033980.000000000000000,0.1769564
17821,330000.000000000000000,4033980.000000000000000,0.1648470
17822,330030.000000000000000,4033980.000000000000000,0.1692479
17823,330060.000000000000000,4033980.000000000000000,0.1739250
17824,330090.000000000000000,4033980.000000000000000,0.1685178
17825,330120.000000000000000,4033980.000000000000000,0.1744056
17826,330150.000000000000000,4033980.000000000000000,0.1719770
17827,330180.000000000000000,4033980.000000000000000,0.1874177
17828,330210.000000000000000,4033980.000000000000000,0.1799077
17829,330240.000000000000000,4033980.000000000000000,0.1759205
17830,330270.000000000000000,4033980.000000000000000,0.1832139
17831,330300.000000000000000,4033980.000000000000000,0.1974873
17832,330330.000000000000000,4033980.000000000000000,0.1973166
17833,330360.000000000000000,4033980.000000000000000,0.1965792
17834,330390.000000000000000,4033980.000000000000000,0.1953489
17835,330420.000000000000000,4033980.000000000000000,0.1757119
17836,330450.000000000000000,4033980.000000000000000,0.1827383
17837,330480.000000000000000,4033980.000000000000000,0.1846984
17838,330510.000000000000000,4033980.000000000000000,0.2012170
17839,330540.000000000000000,4033980.000000000000000,0.2046227
17840,330570.000000000000000,4033980.000000000000000,0.1837959
17841,330600.000000000000000,4033980.000000000000000,0.1792565
17842,330630.000000000000000,4033980.000000000000000,0.1772557
17843,330660.000000000000000,4033980.000000000000000,0.1720950
17844,330690.000000000000000,4033980.000000000000000,0.1760139
17845,330720.000000000000000,4033980.000000000000000,0.1789020
17846,330750.000000000000000,4033980.000000000000000,0.1723786
17847,330780.000000000000000,4033980.000000000000000,0.1756614
17848,330810.000000000000000,4033980.000000000000000,0.1686433
17849,330840.000000000000000,4033980.000000000000000,0.1719640
17850,330870.000000000000000,4033980.000000000000000,0.1699101
17851,330900.000000000000000,4033980.000000000000000,0.1712152
17852,330930.000000000000000,4033980.000000000000000,0.1720461
17853,330960.000000000000000,4033980.000000000000000,0.1714041
17854,330990.000000000000000,4033980.000000000000000,0.1799493
17855,331020.000000000000000,4033980.000000000000000,0.1924603
17856,331050.000000000000000,4033980.000000000000000,0.1791172
17857,331080.000000000000000,4033980.000000000000000,0.1835117
17858,331110.000000000000000,4033980.000000000000000,0.1927002
17859,331140.000000000000000,4033980.000000000000000,0.1891204
17860,331170.000000000000000,4033980.000000000000000,0.1875293
17861,331200.000000000000000,4033980.000000000000000,0.1795850
17862,331230.000000000000000,4033980.000000000000000,0.1876783
17863,331260.000000000000000,4033980.000000000000000,0.2044901
17864,331290.000000000000000,4033980.000000000000000,0.2100503
17865,331320.000000000000000,4033980.000000000000000,0.1800822
17866,331350.000000000000000,4033980.000000000000000,0.1857732
17867,331380.000000000000000,4033980.000000000000000,0.1972838
17868,331410.000000000000000,4033980.000000000000000,0.2010468
17869,331440.000000000000000,4033980.000000000000000,0.2070582
17870,331470.000000000000000,4033980.000000000000000,0.2083235
17871,331500.000000000000000,4033980.000000000000000,0.1889574
17872,331530.000000000000000,4033980.000000000000000,0.2083574
17873,331560.000000000000000,4033980.000000000000000,0.2203507
17874,331590.000000000000000,4033980.000000000000000,0.2148944
17875,331620.000000000000000,4033980.000000000000000,0.1963779
17876,331650.000000000000000,4033980.000000000000000,0.2012153
17877,331680.000000000000000,4033980.000000000000000,0.2042014
17878,331710.000000000000000,4033980.000000000000000,0.2043140
17879,331740.000000000000000,4033980.000000000000000,0.2154110
17880,331770.000000000000000,4033980.000000000000000,0.2153860
17881,331800.000000000000000,4033980.000000000000000,0.2188384
17882,331830.000000000000000,4033980.000000000000000,0.2158726
17883,331860.000000000000000,4033980.000000000000000,0.1956212
17884,331890.000000000000000,4033980.000000000000000,0.1873081
17885,331920.000000000000000,4033980.000000000000000,0.1882867
17886,331950.000000000000000,4033980.000000000000000,0.2039927
17887,331980.000000000000000,4033980.000000000000000,0.2029839
17888,332010.000000000000000,4033980.000000000000000,0.1935293
17889,332040.000000000000000,4033980.000000000000000,0.1981460
17890,332070.000000000000000,4033980.000000000000000,0.2076763
17891,332100.000000000000000,4033980.000000000000000,0.1992593
17892,332130.000000000000000,4033980.000000000000000,0.1903990
17893,332160.000000000000000,4033980.000000000000000,0.1757460
17894,332190.000000000000000,4033980.000000000000000,0.1958904
17895,332220.000000000000000,4033980.000000000000000,0.1917549
17896,332250.000000000000000,4033980.000000000000000,0.2038490
17897,332280.000000000000000,4033980.000000000000000,0.2032805
17898,332310.000000000000000,4033980.000000000000000,0.2113347
17899,332340.000000000000000,4033980.000000000000000,0.2238617
17900,332370.000000000000000,4033980.000000000000000,0.1836962
17901,332400.000000000000000,4033980.000000000000000,0.1878489
17902,332430.000000000000000,4033980.000000000000000,0.1982286
17903,332460.000000000000000,4033980.000000000000000,0.1887427
17904,332490.000000000000000,4033980.000000000000000,0.1821563
17905,332520.000000000000000,4033980.000000000000000,0.1955983
17906,332550.000000000000000,4033980.000000000000000,0.2057516
17907,332580.000000000000000,4033980.000000000000000,0.2095261
17908,332610.000000000000000,4033980.000000000000000,0.2070568
17909,332640.000000000000000,4033980.000000000000000,0.1915837
17910,332670.000000000000000,4033980.000000000000000,0.1873858
17911,332700.000000000000000,4033980.000000000000000,0.1945368
17912,332730.000000000000000,4033980.000000000000000,0.1894165
17913,332760.000000000000000,4033980.000000000000000,0.1868744
17914,332790.000000000000000,4033980.000000000000000,0.1888299
17915,332820.000000000000000,4033980.000000000000000,0.1864852
17916,332850.000000000000000,4033980.000000000000000,0.1849217
17917,332880.000000000000000,4033980.000000000000000,0.1918781
17918,332910.000000000000000,4033980.000000000000000,0.1908991
17919,332940.000000000000000,4033980.000000000000000,0.1913010
17920,332970.000000000000000,4033980.000000000000000,0.1903393
17921,333000.000000000000000,4033980.000000000000000,0.2083421
17922,333030.000000000000000,4033980.000000000000000,0.2250172
17923,333060.000000000000000,4033980.000000000000000,0.2293288
17924,333090.000000000000000,4033980.000000000000000,0.2381581
17925,333120.000000000000000,4033980.000000000000000,0.2422782
17926,333150.000000000000000,4033980.000000000000000,0.2225189
17927,333180.000000000000000,4033980.000000000000000,0.1981811
17928,333210.000000000000000,4033980.000000000000000,0.2095037
17929,333240.000000000000000,4033980.000000000000000,0.2096192
17930,333270.000000000000000,4033980.000000000000000,0.1860201
17931,333300.000000000000000,4033980.000000000000000,0.2028708
17932,333330.000000000000000,4033980.000000000000000,0.2031986
17933,333360.000000000000000,4033980.000000000000000,0.2065648
17934,333390.000000000000000,4033980.000000000000000,0.2069286
17935,333420.000000000000000,4033980.000000000000000,0.2176553
17936,333450.000000000000000,4033980.000000000000000,0.2162926
17937,333480.000000000000000,4033980.000000000000000,0.2193261
17938,333510.000000000000000,4033980.000000000000000,0.2064754
17939,333540.000000000000000,4033980.000000000000000,0.2097958
17940,333570.000000000000000,4033980.000000000000000,0.2263868
17941,333600.000000000000000,4033980.000000000000000,0.2106609
17942,333630.000000000000000,4033980.000000000000000,0.2064490
17943,333660.000000000000000,4033980.000000000000000,0.2264235
17944,333690.000000000000000,4033980.000000000000000,0.2082608
17945,333720.000000000000000,4033980.000000000000000,0.1921371
17946,333750.000000000000000,4033980.000000000000000,0.1958164
17947,333780.000000000000000,4033980.000000000000000,0.1956822
17948,333810.000000000000000,4033980.000000000000000,0.2133866
17949,333840.000000000000000,4033980.000000000000000,0.2290660
17950,333870.000000000000000,4033980.000000000000000,0.1937485
17951,333900.000000000000000,4033980.000000000000000,0.2022664
17952,333930.000000000000000,4033980.000000000000000,0.2281038
17953,333960.000000000000000,4033980.000000000000000,0.2273322
17954,333990.000000000000000,4033980.000000000000000,0.2309182
17955,334020.000000000000000,4033980.000000000000000,0.2114818
17956,334050.000000000000000,4033980.000000000000000,0.2041811
17957,334080.000000000000000,4033980.000000000000000,0.2243880
17958,334110.000000000000000,4033980.000000000000000,0.2173144
17959,329760.000000000000000,4033950.000000000000000,0.1690805
17960,329790.000000000000000,4033950.000000000000000,0.1663748
17961,329820.000000000000000,4033950.000000000000000,0.1733136
17962,329850.000000000000000,4033950.000000000000000,0.1785603
17963,329880.000000000000000,4033950.000000000000000,0.1719303
17964,329910.000000000000000,4033950.000000000000000,0.1874242
17965,329940.000000000000000,4033950.000000000000000,0.1944537
17966,329970.000000000000000,4033950.000000000000000,0.1809108
17967,330000.000000000000000,4033950.000000000000000,0.1704660
17968,330030.000000000000000,4033950.000000000000000,0.1679328
17969,330060.000000000000000,4033950.000000000000000,0.1640835
17970,330090.000000000000000,4033950.000000000000000,0.1583576
17971,330120.000000000000000,4033950.000000000000000,0.1549313
17972,330150.000000000000000,4033950.000000000000000,0.1675503
17973,330180.000000000000000,4033950.000000000000000,0.1875600
17974,330210.000000000000000,4033950.000000000000000,0.1710320
17975,330240.000000000000000,4033950.000000000000000,0.1638062
17976,330270.000000000000000,4033950.000000000000000,0.1821674
17977,330300.000000000000000,4033950.000000000000000,0.1967571
17978,330330.000000000000000,4033950.000000000000000,0.1907978
17979,330360.000000000000000,4033950.000000000000000,0.1867107
17980,330390.000000000000000,4033950.000000000000000,0.1880640
17981,330420.000000000000000,4033950.000000000000000,0.1836371
17982,330450.000000000000000,4033950.000000000000000,0.1926574
17983,330480.000000000000000,4033950.000000000000000,0.1870366
17984,330510.000000000000000,4033950.000000000000000,0.1896344
17985,330540.000000000000000,4033950.000000000000000,0.2011575
17986,330570.000000000000000,4033950.000000000000000,0.1883813
17987,330600.000000000000000,4033950.000000000000000,0.1718520
17988,330630.000000000000000,4033950.000000000000000,0.1688626
17989,330660.000000000000000,4033950.000000000000000,0.1674405
17990,330690.000000000000000,4033950.000000000000000,0.1740281
17991,330720.000000000000000,4033950.000000000000000,0.1822889
17992,330750.000000000000000,4033950.000000000000000,0.1733941
17993,330780.000000000000000,4033950.000000000000000,0.1757822
17994,330810.000000000000000,4033950.000000000000000,0.1716874
17995,330840.000000000000000,4033950.000000000000000,0.1700913
17996,330870.000000000000000,4033950.000000000000000,0.1674193
17997,330900.000000000000000,4033950.000000000000000,0.1665346
17998,330930.000000000000000,4033950.000000000000000,0.1769043
17999,330960.000000000000000,4033950.000000000000000,0.1813747
18000,330990.000000000000000,4033950.000000000000000,0.1811673
18001,331020.000000000000000,4033950.000000000000000,0.1731223
18002,331050.000000000000000,4033950.000000000000000,0.1680405
18003,331080.000000000000000,4033950.000000000000000,0.1729732
18004,331110.000000000000000,4033950.000000000000000,0.1868006
18005,331140.000000000000000,4033950.000000000000000,0.1912816
18006,331170.000000000000000,4033950.000000000000000,0.1771941
18007,331200.000000000000000,4033950.000000000000000,0.1856207
18008,331230.000000000000000,4033950.000000000000000,0.1896379
18009,331260.000000000000000,4033950.000000000000000,0.2023034
18010,331290.000000000000000,4033950.000000000000000,0.1917558
18011,331320.000000000000000,4033950.000000000000000,0.1861035
18012,331350.000000000000000,4033950.000000000000000,0.1796112
18013,331380.000000000000000,4033950.000000000000000,0.1896504
18014,331410.000000000000000,4033950.000000000000000,0.1983354
18015,331440.000000000000000,4033950.000000000000000,0.1982184
18016,331470.000000000000000,4033950.000000000000000,0.2022843
18017,331500.000000000000000,4033950.000000000000000,0.1790186
18018,331530.000000000000000,4033950.000000000000000,0.2063897
18019,331560.000000000000000,4033950.000000000000000,0.2210349
18020,331590.000000000000000,4033950.000000000000000,0.2263886
18021,331620.000000000000000,4033950.000000000000000,0.1979211
18022,331650.000000000000000,4033950.000000000000000,0.1997762
18023,331680.000000000000000,4033950.000000000000000,0.2077700
18024,331710.000000000000000,4033950.000000000000000,0.1995471
18025,331740.000000000000000,4033950.000000000000000,0.2213378
18026,331770.000000000000000,4033950.000000000000000,0.2238952
18027,331800.000000000000000,4033950.000000000000000,0.2308792
18028,331830.000000000000000,4033950.000000000000000,0.2278002
18029,331860.000000000000000,4033950.000000000000000,0.2223546
18030,331890.000000000000000,4033950.000000000000000,0.2001613
18031,331920.000000000000000,4033950.000000000000000,0.1868603
18032,331950.000000000000000,4033950.000000000000000,0.1864312
18033,331980.000000000000000,4033950.000000000000000,0.2006007
18034,332010.000000000000000,4033950.000000000000000,0.1968702
18035,332040.000000000000000,4033950.000000000000000,0.1855848
18036,332070.000000000000000,4033950.000000000000000,0.1943899
18037,332100.000000000000000,4033950.000000000000000,0.1968395
18038,332130.000000000000000,4033950.000000000000000,0.1919565
18039,332160.000000000000000,4033950.000000000000000,0.1845911
18040,332190.000000000000000,4033950.000000000000000,0.2015897
18041,332220.000000000000000,4033950.000000000000000,0.1882984
18042,332250.000000000000000,4033950.000000000000000,0.2001931
18043,332280.000000000000000,4033950.000000000000000,0.2021170
18044,332310.000000000000000,4033950.000000000000000,0.2137045
18045,332340.000000000000000,4033950.000000000000000,0.2154812
18046,332370.000000000000000,4033950.000000000000000,0.1872160
18047,332400.000000000000000,4033950.000000000000000,0.1862673
18048,332430.000000000000000,4033950.000000000000000,0.1903252
18049,332460.000000000000000,4033950.000000000000000,0.1770621
18050,332490.000000000000000,4033950.000000000000000,0.1883305
18051,332520.000000000000000,4033950.000000000000000,0.2004956
18052,332550.000000000000000,4033950.000000000000000,0.1994610
18053,332580.000000000000000,4033950.000000000000000,0.2066784
18054,332610.000000000000000,4033950.000000000000000,0.1937286
18055,332640.000000000000000,4033950.000000000000000,0.1948517
18056,332670.000000000000000,4033950.000000000000000,0.1900036
18057,332700.000000000000000,4033950.000000000000000,0.1940248
18058,332730.000000000000000,4033950.000000000000000,0.1880817
18059,332760.000000000000000,4033950.000000000000000,0.1771174
18060,332790.000000000000000,4033950.000000000000000,0.1775249
18061,332820.000000000000000,4033950.000000000000000,0.1782433
18062,332850.000000000000000,4033950.000000000000000,0.1783630
18063,332880.000000000000000,4033950.000000000000000,0.1862743
18064,332910.000000000000000,4033950.000000000000000,0.1873842
18065,332940.000000000000000,4033950.000000000000000,0.1908686
18066,332970.000000000000000,4033950.000000000000000,0.2068816
18067,333000.000000000000000,4033950.000000000000000,0.2100102
18068,333030.000000000000000,4033950.000000000000000,0.2090245
18069,333060.000000000000000,4033950.000000000000000,0.2175381
18070,333090.000000000000000,4033950.000000000000000,0.2200580
18071,333120.000000000000000,4033950.000000000000000,0.2252457
18072,333150.000000000000000,4033950.000000000000000,0.2112417
18073,333180.000000000000000,4033950.000000000000000,0.2148814
18074,333210.000000000000000,4033950.000000000000000,0.2087904
18075,333240.000000000000000,4033950.000000000000000,0.1862116
18076,333270.000000000000000,4033950.000000000000000,0.1769273
18077,333300.000000000000000,4033950.000000000000000,0.1926327
18078,333330.000000000000000,4033950.000000000000000,0.2048029
18079,333360.000000000000000,4033950.000000000000000,0.2027102
18080,333390.000000000000000,4033950.000000000000000,0.2138735
18081,333420.000000000000000,4033950.000000000000000,0.2262060
18082,333450.000000000000000,4033950.000000000000000,0.2263446
18083,333480.000000000000000,4033950.000000000000000,0.2045288
18084,333510.000000000000000,4033950.000000000000000,0.1967582
18085,333540.000000000000000,4033950.000000000000000,0.2038862
18086,333570.000000000000000,4033950.000000000000000,0.2193153
18087,333600.000000000000000,4033950.000000000000000,0.2109796
18088,333630.000000000000000,4033950.000000000000000,0.2040122
18089,333660.000000000000000,4033950.000000000000000,0.2170543
18090,333690.000000000000000,4033950.000000000000000,0.2010725
18091,333720.000000000000000,4033950.000000000000000,0.2012866
18092,333750.000000000000000,4033950.000000000000000,0.2142673
18093,333780.000000000000000,4033950.000000000000000,0.1908770
18094,333810.000000000000000,4033950.000000000000000,0.2023726
18095,333840.000000000000000,4033950.000000000000000,0.2292337
18096,333870.000000000000000,4033950.000000000000000,0.2068432
18097,333900.000000000000000,4033950.000000000000000,0.2096233
18098,333930.000000000000000,4033950.000000000000000,0.2068856
18099,333960.000000000000000,4033950.000000000000000,0.2166247
18100,333990.000000000000000,4033950.000000000000000,0.2308814
18101,334020.000000000000000,4033950.000000000000000,0.2170941
18102,334050.000000000000000,4033950.000000000000000,0.2091426
18103,334080.000000000000000,4033950.000000000000000,0.2340055
18104,334110.000000000000000,4033950.000000000000000,0.2407542
18105,329760.000000000000000,4033920.000000000000000,0.1629155
18106,329790.000000000000000,4033920.000000000000000,0.1697945
18107,329820.000000000000000,4033920.000000000000000,0.1701432
18108,329850.000000000000000,4033920.000000000000000,0.1628269
18109,329880.000000000000000,4033920.000000000000000,0.1641208
18110,329910.000000000000000,4033920.000000000000000,0.1779432
18111,329940.000000000000000,4033920.000000000000000,0.2043252
18112,329970.000000000000000,4033920.000000000000000,0.1843060
18113,330000.000000000000000,4033920.000000000000000,0.1679374
18114,330030.000000000000000,4033920.000000000000000,0.1554492
18115,330060.000000000000000,4033920.000000000000000,0.1563323
18116,330090.000000000000000,4033920.000000000000000,0.1582576
18117,330120.000000000000000,4033920.000000000000000,0.1621290
18118,330150.000000000000000,4033920.000000000000000,0.1575337
18119,330180.000000000000000,4033920.000000000000000,0.1628215
18120,330210.000000000000000,4033920.000000000000000,0.1600674
18121,330240.000000000000000,4033920.000000000000000,0.1598769
18122,330270.000000000000000,4033920.000000000000000,0.1740449
18123,330300.000000000000000,4033920.000000000000000,0.1845232
18124,330330.000000000000000,4033920.000000000000000,0.1894491
18125,330360.000000000000000,4033920.000000000000000,0.1998756
18126,330390.000000000000000,4033920.000000000000000,0.1907492
18127,330420.000000000000000,4033920.000000000000000,0.1840673
18128,330450.000000000000000,4033920.000000000000000,0.1849603
18129,330480.000000000000000,4033920.000000000000000,0.1797373
18130,330510.000000000000000,4033920.000000000000000,0.1754332
18131,330540.000000000000000,4033920.000000000000000,0.1827879
18132,330570.000000000000000,4033920.000000000000000,0.1800670
18133,330600.000000000000000,4033920.000000000000000,0.1734080
18134,330630.000000000000000,4033920.000000000000000,0.1612524
18135,330660.000000000000000,4033920.000000000000000,0.1715178
18136,330690.000000000000000,4033920.000000000000000,0.1811570
18137,330720.000000000000000,4033920.000000000000000,0.1728753
18138,330750.000000000000000,4033920.000000000000000,0.1682738
18139,330780.000000000000000,4033920.000000000000000,0.1709705
18140,330810.000000000000000,4033920.000000000000000,0.1785125
18141,330840.000000000000000,4033920.000000000000000,0.1755839
18142,330870.000000000000000,4033920.000000000000000,0.1759594
18143,330900.000000000000000,4033920.000000000000000,0.1638705
