OID_,X,Y,smi_21_Band_1
19805,769020.000000000000000,4156560.000000000000000,0.5802613
19806,769050.000000000000000,4156560.000000000000000,0.6390569
19807,769080.000000000000000,4156560.000000000000000,0.5458894
19808,769110.000000000000000,4156560.000000000000000,0.6000007
19809,769140.000000000000000,4156560.000000000000000,0.5570463
19810,769170.000000000000000,4156560.000000000000000,0.5612487
19811,769200.000000000000000,4156560.000000000000000,0.5843567
19812,769230.000000000000000,4156560.000000000000000,0.6543694
19813,769260.000000000000000,4156560.000000000000000,0.5185283
19814,769290.000000000000000,4156560.000000000000000,0.4313982
19815,769320.000000000000000,4156560.000000000000000,0.3828613
19816,769350.000000000000000,4156560.000000000000000,0.3939195
19817,769380.000000000000000,4156560.000000000000000,0.4362905
19818,769410.000000000000000,4156560.000000000000000,0.3704233
19819,769440.000000000000000,4156560.000000000000000,0.4007492
19820,769470.000000000000000,4156560.000000000000000,0.3570173
19821,769500.000000000000000,4156560.000000000000000,0.3586736
19822,769530.000000000000000,4156560.000000000000000,0.3930202
19823,769560.000000000000000,4156560.000000000000000,0.3818448
19824,769590.000000000000000,4156560.000000000000000,0.3977407
19825,769620.000000000000000,4156560.000000000000000,0.4637528
19826,769650.000000000000000,4156560.000000000000000,0.4971678
19827,769680.000000000000000,4156560.000000000000000,0.4520634
19828,769710.000000000000000,4156560.000000000000000,0.3878159
19829,769740.000000000000000,4156560.000000000000000,0.3987758
19830,769770.000000000000000,4156560.000000000000000,0.3984869
19831,769800.000000000000000,4156560.000000000000000,0.3597100
19832,769830.000000000000000,4156560.000000000000000,0.3433530
19833,769860.000000000000000,4156560.000000000000000,0.4343104
19834,769890.000000000000000,4156560.000000000000000,0.4677933
19835,769920.000000000000000,4156560.000000000000000,0.4225662
19836,769950.000000000000000,4156560.000000000000000,0.4279197
19837,769980.000000000000000,4156560.000000000000000,0.4054706
19838,770010.000000000000000,4156560.000000000000000,0.3811641
19839,770040.000000000000000,4156560.000000000000000,0.3690535
19840,770070.000000000000000,4156560.000000000000000,0.3870789
19841,770100.000000000000000,4156560.000000000000000,0.3553845
19842,770130.000000000000000,4156560.000000000000000,0.3924993
19843,770160.000000000000000,4156560.000000000000000,0.4596791
19844,770190.000000000000000,4156560.000000000000000,0.4242244
19845,770220.000000000000000,4156560.000000000000000,0.4398576
19846,770250.000000000000000,4156560.000000000000000,0.4501819
19847,770280.000000000000000,4156560.000000000000000,0.3758854
19848,770310.000000000000000,4156560.000000000000000,0.3133474
19849,770340.000000000000000,4156560.000000000000000,0.4328032
19850,770370.000000000000000,4156560.000000000000000,0.5180503
19851,770400.000000000000000,4156560.000000000000000,0.4472673
19852,770430.000000000000000,4156560.000000000000000,0.4531453
19853,770460.000000000000000,4156560.000000000000000,0.4967381
19854,770490.000000000000000,4156560.000000000000000,0.2114427
19855,770520.000000000000000,4156560.000000000000000,0.3587053
19856,770550.000000000000000,4156560.000000000000000,0.5001394
19857,770580.000000000000000,4156560.000000000000000,0.3898974
19858,770610.000000000000000,4156560.000000000000000,0.3253853
19859,770640.000000000000000,4156560.000000000000000,0.3384296
19860,770670.000000000000000,4156560.000000000000000,0.3113918
19861,770700.000000000000000,4156560.000000000000000,0.2920699
19862,770730.000000000000000,4156560.000000000000000,0.1667286
19863,770760.000000000000000,4156560.000000000000000,0.3404392
19864,770790.000000000000000,4156560.000000000000000,0.2846742
19865,770820.000000000000000,4156560.000000000000000,0.3012981
19866,770850.000000000000000,4156560.000000000000000,0.3613990
19867,770880.000000000000000,4156560.000000000000000,0.4256620
19868,770910.000000000000000,4156560.000000000000000,0.3805771
19869,770940.000000000000000,4156560.000000000000000,0.4229124
19870,770970.000000000000000,4156560.000000000000000,0.3588619
19871,771000.000000000000000,4156560.000000000000000,0.3601206
19872,771030.000000000000000,4156560.000000000000000,0.4239772
19873,771060.000000000000000,4156560.000000000000000,0.3846071
19874,771090.000000000000000,4156560.000000000000000,0.4162449
19875,771120.000000000000000,4156560.000000000000000,0.4734753
19876,767100.000000000000000,4156530.000000000000000,0.3552727
19877,767130.000000000000000,4156530.000000000000000,0.3187037
19878,767160.000000000000000,4156530.000000000000000,0.3812703
19879,767190.000000000000000,4156530.000000000000000,0.3575666
19880,767220.000000000000000,4156530.000000000000000,0.3316887
19881,767250.000000000000000,4156530.000000000000000,0.3456999
19882,767280.000000000000000,4156530.000000000000000,0.3045526
19883,767310.000000000000000,4156530.000000000000000,0.2514363
19884,767340.000000000000000,4156530.000000000000000,0.2301658
19885,767370.000000000000000,4156530.000000000000000,0.2561175
19886,767400.000000000000000,4156530.000000000000000,0.2675200
19887,767430.000000000000000,4156530.000000000000000,0.2590977
19888,767460.000000000000000,4156530.000000000000000,0.2505434
19889,767490.000000000000000,4156530.000000000000000,0.1718220
19890,767520.000000000000000,4156530.000000000000000,0.1851479
19891,767550.000000000000000,4156530.000000000000000,0.2572119
19892,767580.000000000000000,4156530.000000000000000,0.3780808
19893,767610.000000000000000,4156530.000000000000000,0.4214817
19894,767640.000000000000000,4156530.000000000000000,0.4829984
19895,767670.000000000000000,4156530.000000000000000,0.4617760
19896,767700.000000000000000,4156530.000000000000000,0.3894316
19897,767730.000000000000000,4156530.000000000000000,0.3767899
19898,767760.000000000000000,4156530.000000000000000,0.3957916
19899,767790.000000000000000,4156530.000000000000000,0.4134433
19900,767820.000000000000000,4156530.000000000000000,0.4719518
19901,767850.000000000000000,4156530.000000000000000,0.4486601
19902,767880.000000000000000,4156530.000000000000000,0.4470950
19903,767910.000000000000000,4156530.000000000000000,0.5543501
19904,767940.000000000000000,4156530.000000000000000,0.6419434
19905,767970.000000000000000,4156530.000000000000000,0.6149960
19906,768000.000000000000000,4156530.000000000000000,0.5636892
19907,768030.000000000000000,4156530.000000000000000,0.5750320
19908,768060.000000000000000,4156530.000000000000000,0.4130252
19909,768090.000000000000000,4156530.000000000000000,0.2810817
19910,768120.000000000000000,4156530.000000000000000,0.3489122
19911,768150.000000000000000,4156530.000000000000000,0.2748136
19912,768180.000000000000000,4156530.000000000000000,0.2771901
19913,768210.000000000000000,4156530.000000000000000,0.2796091
19914,768240.000000000000000,4156530.000000000000000,0.3435885
19915,768270.000000000000000,4156530.000000000000000,0.3454337
19916,768300.000000000000000,4156530.000000000000000,0.3390571
19917,768330.000000000000000,4156530.000000000000000,0.2921268
19918,768360.000000000000000,4156530.000000000000000,0.3459535
19919,768390.000000000000000,4156530.000000000000000,0.3223324
19920,768420.000000000000000,4156530.000000000000000,0.2260249
19921,768450.000000000000000,4156530.000000000000000,0.3909710
19922,768480.000000000000000,4156530.000000000000000,0.4217631
19923,768510.000000000000000,4156530.000000000000000,0.1837587
19924,768540.000000000000000,4156530.000000000000000,0.2411844
19925,768570.000000000000000,4156530.000000000000000,0.4345163
19926,768600.000000000000000,4156530.000000000000000,0.3925891
19927,768630.000000000000000,4156530.000000000000000,0.2016815
19928,768660.000000000000000,4156530.000000000000000,0.4002473
19929,768690.000000000000000,4156530.000000000000000,0.5462722
19930,768720.000000000000000,4156530.000000000000000,0.5856127
19931,768750.000000000000000,4156530.000000000000000,0.6492162
19932,768780.000000000000000,4156530.000000000000000,0.5400012
19933,768810.000000000000000,4156530.000000000000000,0.5581146
19934,768840.000000000000000,4156530.000000000000000,0.5120950
19935,768870.000000000000000,4156530.000000000000000,0.4610830
19936,768900.000000000000000,4156530.000000000000000,0.1658065
19937,768930.000000000000000,4156530.000000000000000,0.3010588
19938,768960.000000000000000,4156530.000000000000000,0.4874068
19939,768990.000000000000000,4156530.000000000000000,0.4889770
19940,769020.000000000000000,4156530.000000000000000,0.6087036
19941,769050.000000000000000,4156530.000000000000000,0.6074426
19942,769080.000000000000000,4156530.000000000000000,0.5153756
19943,769110.000000000000000,4156530.000000000000000,0.4825439
19944,769140.000000000000000,4156530.000000000000000,0.4903850
19945,769170.000000000000000,4156530.000000000000000,0.4942436
19946,769200.000000000000000,4156530.000000000000000,0.5084704
19947,769230.000000000000000,4156530.000000000000000,0.4905387
19948,769260.000000000000000,4156530.000000000000000,0.4823648
19949,769290.000000000000000,4156530.000000000000000,0.4050045
19950,769320.000000000000000,4156530.000000000000000,0.3113245
19951,769350.000000000000000,4156530.000000000000000,0.3464759
19952,769380.000000000000000,4156530.000000000000000,0.3827920
19953,769410.000000000000000,4156530.000000000000000,0.3612100
19954,769440.000000000000000,4156530.000000000000000,0.3659413
19955,769470.000000000000000,4156530.000000000000000,0.3791242
19956,769500.000000000000000,4156530.000000000000000,0.3760105
19957,769530.000000000000000,4156530.000000000000000,0.3464179
19958,769560.000000000000000,4156530.000000000000000,0.3865151
19959,769590.000000000000000,4156530.000000000000000,0.3859997
19960,769620.000000000000000,4156530.000000000000000,0.4572597
19961,769650.000000000000000,4156530.000000000000000,0.5445157
19962,769680.000000000000000,4156530.000000000000000,0.3943015
19963,769710.000000000000000,4156530.000000000000000,0.3337636
19964,769740.000000000000000,4156530.000000000000000,0.4062847
19965,769770.000000000000000,4156530.000000000000000,0.4337454
19966,769800.000000000000000,4156530.000000000000000,0.3722935
19967,769830.000000000000000,4156530.000000000000000,0.3953476
19968,769860.000000000000000,4156530.000000000000000,0.5366838
19969,769890.000000000000000,4156530.000000000000000,0.4688071
19970,769920.000000000000000,4156530.000000000000000,0.3821876
19971,769950.000000000000000,4156530.000000000000000,0.4455023
19972,769980.000000000000000,4156530.000000000000000,0.4118011
19973,770010.000000000000000,4156530.000000000000000,0.4123462
19974,770040.000000000000000,4156530.000000000000000,0.4620696
19975,770070.000000000000000,4156530.000000000000000,0.4778659
19976,770100.000000000000000,4156530.000000000000000,0.4155165
19977,770130.000000000000000,4156530.000000000000000,0.4454985
19978,770160.000000000000000,4156530.000000000000000,0.4651044
19979,770190.000000000000000,4156530.000000000000000,0.4732512
19980,770220.000000000000000,4156530.000000000000000,0.4059099
19981,770250.000000000000000,4156530.000000000000000,0.4474917
19982,770280.000000000000000,4156530.000000000000000,0.3794250
19983,770310.000000000000000,4156530.000000000000000,0.3730107
19984,770340.000000000000000,4156530.000000000000000,0.4380281
19985,770370.000000000000000,4156530.000000000000000,0.5088019
19986,770400.000000000000000,4156530.000000000000000,0.4368044
19987,770430.000000000000000,4156530.000000000000000,0.2725969
19988,770460.000000000000000,4156530.000000000000000,0.3772831
19989,770490.000000000000000,4156530.000000000000000,0.1382431
19990,770520.000000000000000,4156530.000000000000000,0.1960041
19991,770550.000000000000000,4156530.000000000000000,0.4700885
19992,770580.000000000000000,4156530.000000000000000,0.4379276
19993,770610.000000000000000,4156530.000000000000000,0.3636622
19994,770640.000000000000000,4156530.000000000000000,0.3327825
19995,770670.000000000000000,4156530.000000000000000,0.2659543
19996,770700.000000000000000,4156530.000000000000000,0.2213714
19997,770730.000000000000000,4156530.000000000000000,0.1629931
19998,770760.000000000000000,4156530.000000000000000,0.3137150
19999,770790.000000000000000,4156530.000000000000000,0.3017157
20000,770820.000000000000000,4156530.000000000000000,0.3175204
20001,770850.000000000000000,4156530.000000000000000,0.2882276
20002,770880.000000000000000,4156530.000000000000000,0.3288037
20003,770910.000000000000000,4156530.000000000000000,0.3631175
20004,770940.000000000000000,4156530.000000000000000,0.3712691
20005,770970.000000000000000,4156530.000000000000000,0.3742603
20006,771000.000000000000000,4156530.000000000000000,0.4115148
20007,771030.000000000000000,4156530.000000000000000,0.4598666
20008,771060.000000000000000,4156530.000000000000000,0.4391571
20009,771090.000000000000000,4156530.000000000000000,0.4063131
20010,771120.000000000000000,4156530.000000000000000,0.3702987
20011,767100.000000000000000,4156500.000000000000000,0.3485240
20012,767130.000000000000000,4156500.000000000000000,0.2976048
20013,767160.000000000000000,4156500.000000000000000,0.3148997
20014,767190.000000000000000,4156500.000000000000000,0.2887123
20015,767220.000000000000000,4156500.000000000000000,0.2442565
20016,767250.000000000000000,4156500.000000000000000,0.2865229
20017,767280.000000000000000,4156500.000000000000000,0.3532442
20018,767310.000000000000000,4156500.000000000000000,0.2728754
20019,767340.000000000000000,4156500.000000000000000,0.2304877
20020,767370.000000000000000,4156500.000000000000000,0.1988032
20021,767400.000000000000000,4156500.000000000000000,0.2440622
20022,767430.000000000000000,4156500.000000000000000,0.2063925
20023,767460.000000000000000,4156500.000000000000000,0.2607580
20024,767490.000000000000000,4156500.000000000000000,0.1779260
20025,767520.000000000000000,4156500.000000000000000,0.1488071
20026,767550.000000000000000,4156500.000000000000000,0.2175719
20027,767580.000000000000000,4156500.000000000000000,0.2901029
20028,767610.000000000000000,4156500.000000000000000,0.3275670
20029,767640.000000000000000,4156500.000000000000000,0.4548247
20030,767670.000000000000000,4156500.000000000000000,0.4176779
20031,767700.000000000000000,4156500.000000000000000,0.3808399
20032,767730.000000000000000,4156500.000000000000000,0.4008697
20033,767760.000000000000000,4156500.000000000000000,0.3524629
20034,767790.000000000000000,4156500.000000000000000,0.4248020
20035,767820.000000000000000,4156500.000000000000000,0.4484716
20036,767850.000000000000000,4156500.000000000000000,0.4801527
20037,767880.000000000000000,4156500.000000000000000,0.4118942
20038,767910.000000000000000,4156500.000000000000000,0.4746519
20039,767940.000000000000000,4156500.000000000000000,0.5575753
20040,767970.000000000000000,4156500.000000000000000,0.5016690
20041,768000.000000000000000,4156500.000000000000000,0.5060920
20042,768030.000000000000000,4156500.000000000000000,0.5440042
20043,768060.000000000000000,4156500.000000000000000,0.4533252
20044,768090.000000000000000,4156500.000000000000000,0.3027376
20045,768120.000000000000000,4156500.000000000000000,0.3529996
20046,768150.000000000000000,4156500.000000000000000,0.2424543
20047,768180.000000000000000,4156500.000000000000000,0.2547535
20048,768210.000000000000000,4156500.000000000000000,0.2563109
20049,768240.000000000000000,4156500.000000000000000,0.4426573
20050,768270.000000000000000,4156500.000000000000000,0.4030767
20051,768300.000000000000000,4156500.000000000000000,0.3424529
20052,768330.000000000000000,4156500.000000000000000,0.2839321
20053,768360.000000000000000,4156500.000000000000000,0.3205122
20054,768390.000000000000000,4156500.000000000000000,0.2088211
20055,768420.000000000000000,4156500.000000000000000,0.2478873
20056,768450.000000000000000,4156500.000000000000000,0.3953849
20057,768480.000000000000000,4156500.000000000000000,0.4511784
20058,768510.000000000000000,4156500.000000000000000,0.2420971
20059,768540.000000000000000,4156500.000000000000000,0.1671165
20060,768570.000000000000000,4156500.000000000000000,0.3543473
20061,768600.000000000000000,4156500.000000000000000,0.4638931
20062,768630.000000000000000,4156500.000000000000000,0.3371034
20063,768660.000000000000000,4156500.000000000000000,0.4266139
20064,768690.000000000000000,4156500.000000000000000,0.4909460
20065,768720.000000000000000,4156500.000000000000000,0.5036798
20066,768750.000000000000000,4156500.000000000000000,0.6178883
20067,768780.000000000000000,4156500.000000000000000,0.4668205
20068,768810.000000000000000,4156500.000000000000000,0.5047920
20069,768840.000000000000000,4156500.000000000000000,0.4898891
20070,768870.000000000000000,4156500.000000000000000,0.4001096
20071,768900.000000000000000,4156500.000000000000000,0.2915806
20072,768930.000000000000000,4156500.000000000000000,0.5155103
20073,768960.000000000000000,4156500.000000000000000,0.4456988
20074,768990.000000000000000,4156500.000000000000000,0.4211392
20075,769020.000000000000000,4156500.000000000000000,0.4974175
20076,769050.000000000000000,4156500.000000000000000,0.4499777
20077,769080.000000000000000,4156500.000000000000000,0.4006226
20078,769110.000000000000000,4156500.000000000000000,0.4023479
20079,769140.000000000000000,4156500.000000000000000,0.4068940
20080,769170.000000000000000,4156500.000000000000000,0.3857090
20081,769200.000000000000000,4156500.000000000000000,0.3697344
20082,769230.000000000000000,4156500.000000000000000,0.3513275
20083,769260.000000000000000,4156500.000000000000000,0.4233159
20084,769290.000000000000000,4156500.000000000000000,0.3543430
20085,769320.000000000000000,4156500.000000000000000,0.3028471
20086,769350.000000000000000,4156500.000000000000000,0.2960387
20087,769380.000000000000000,4156500.000000000000000,0.3574292
20088,769410.000000000000000,4156500.000000000000000,0.3753611
20089,769440.000000000000000,4156500.000000000000000,0.3582480
20090,769470.000000000000000,4156500.000000000000000,0.3713532
20091,769500.000000000000000,4156500.000000000000000,0.3223538
20092,769530.000000000000000,4156500.000000000000000,0.3854223
20093,769560.000000000000000,4156500.000000000000000,0.4031176
20094,769590.000000000000000,4156500.000000000000000,0.4269193
20095,769620.000000000000000,4156500.000000000000000,0.4185151
20096,769650.000000000000000,4156500.000000000000000,0.5556623
20097,769680.000000000000000,4156500.000000000000000,0.5853741
20098,769710.000000000000000,4156500.000000000000000,0.4767532
20099,769740.000000000000000,4156500.000000000000000,0.5253652
20100,769770.000000000000000,4156500.000000000000000,0.5053671
20101,769800.000000000000000,4156500.000000000000000,0.4370730
20102,769830.000000000000000,4156500.000000000000000,0.5642619
20103,769860.000000000000000,4156500.000000000000000,0.6403805
20104,769890.000000000000000,4156500.000000000000000,0.5147610
20105,769920.000000000000000,4156500.000000000000000,0.3981244
20106,769950.000000000000000,4156500.000000000000000,0.4079742
20107,769980.000000000000000,4156500.000000000000000,0.4251273
20108,770010.000000000000000,4156500.000000000000000,0.3723086
20109,770040.000000000000000,4156500.000000000000000,0.4095212
20110,770070.000000000000000,4156500.000000000000000,0.3379641
20111,770100.000000000000000,4156500.000000000000000,0.3571637
20112,770130.000000000000000,4156500.000000000000000,0.3942708
20113,770160.000000000000000,4156500.000000000000000,0.3983463
20114,770190.000000000000000,4156500.000000000000000,0.3901365
20115,770220.000000000000000,4156500.000000000000000,0.3421519
20116,770250.000000000000000,4156500.000000000000000,0.3681655
20117,770280.000000000000000,4156500.000000000000000,0.3754279
20118,770310.000000000000000,4156500.000000000000000,0.4049547
20119,770340.000000000000000,4156500.000000000000000,0.3755038
20120,770370.000000000000000,4156500.000000000000000,0.4238878
20121,770400.000000000000000,4156500.000000000000000,0.4164828
20122,770430.000000000000000,4156500.000000000000000,0.2770289
20123,770460.000000000000000,4156500.000000000000000,0.2551982
20124,770490.000000000000000,4156500.000000000000000,0.1660030
20125,770520.000000000000000,4156500.000000000000000,0.1596102
20126,770550.000000000000000,4156500.000000000000000,0.3605150
20127,770580.000000000000000,4156500.000000000000000,0.4015499
20128,770610.000000000000000,4156500.000000000000000,0.3854020
20129,770640.000000000000000,4156500.000000000000000,0.3450892
20130,770670.000000000000000,4156500.000000000000000,0.2810681
20131,770700.000000000000000,4156500.000000000000000,0.2294816
20132,770730.000000000000000,4156500.000000000000000,0.1876364
20133,770760.000000000000000,4156500.000000000000000,0.2755259
20134,770790.000000000000000,4156500.000000000000000,0.3030923
20135,770820.000000000000000,4156500.000000000000000,0.2871320
20136,770850.000000000000000,4156500.000000000000000,0.2570429
20137,770880.000000000000000,4156500.000000000000000,0.2706206
20138,770910.000000000000000,4156500.000000000000000,0.3094090
20139,770940.000000000000000,4156500.000000000000000,0.3253841
20140,770970.000000000000000,4156500.000000000000000,0.3540195
20141,771000.000000000000000,4156500.000000000000000,0.4244693
20142,771030.000000000000000,4156500.000000000000000,0.4438829
20143,771060.000000000000000,4156500.000000000000000,0.4841516
20144,771090.000000000000000,4156500.000000000000000,0.4399599
20145,771120.000000000000000,4156500.000000000000000,0.3435513
20146,767100.000000000000000,4156470.000000000000000,0.2050703
20147,767130.000000000000000,4156470.000000000000000,0.2534238
20148,767160.000000000000000,4156470.000000000000000,0.2470496
20149,767190.000000000000000,4156470.000000000000000,0.1741095
20150,767220.000000000000000,4156470.000000000000000,0.2324769
20151,767250.000000000000000,4156470.000000000000000,0.2911713
20152,767280.000000000000000,4156470.000000000000000,0.2570024
20153,767310.000000000000000,4156470.000000000000000,0.3461433
20154,767340.000000000000000,4156470.000000000000000,0.3686589
20155,767370.000000000000000,4156470.000000000000000,0.3041398
20156,767400.000000000000000,4156470.000000000000000,0.2547516
20157,767430.000000000000000,4156470.000000000000000,0.1241469
20158,767460.000000000000000,4156470.000000000000000,0.1562700
20159,767490.000000000000000,4156470.000000000000000,0.1563460
20160,767520.000000000000000,4156470.000000000000000,0.1356989
20161,767550.000000000000000,4156470.000000000000000,0.1680885
20162,767580.000000000000000,4156470.000000000000000,0.2788166
20163,767610.000000000000000,4156470.000000000000000,0.4952149
20164,767640.000000000000000,4156470.000000000000000,0.4962815
20165,767670.000000000000000,4156470.000000000000000,0.3550254
20166,767700.000000000000000,4156470.000000000000000,0.3419983
20167,767730.000000000000000,4156470.000000000000000,0.3619264
20168,767760.000000000000000,4156470.000000000000000,0.2814297
20169,767790.000000000000000,4156470.000000000000000,0.4265087
20170,767820.000000000000000,4156470.000000000000000,0.4151013
20171,767850.000000000000000,4156470.000000000000000,0.4763305
20172,767880.000000000000000,4156470.000000000000000,0.4280773
20173,767910.000000000000000,4156470.000000000000000,0.4564817
20174,767940.000000000000000,4156470.000000000000000,0.4566041
20175,767970.000000000000000,4156470.000000000000000,0.4697106
20176,768000.000000000000000,4156470.000000000000000,0.5720530
20177,768030.000000000000000,4156470.000000000000000,0.5597233
20178,768060.000000000000000,4156470.000000000000000,0.5685236
20179,768090.000000000000000,4156470.000000000000000,0.5476810
20180,768120.000000000000000,4156470.000000000000000,0.6169268
20181,768150.000000000000000,4156470.000000000000000,0.3276403
20182,768180.000000000000000,4156470.000000000000000,0.3168269
20183,768210.000000000000000,4156470.000000000000000,0.2737539
20184,768240.000000000000000,4156470.000000000000000,0.3521991
20185,768270.000000000000000,4156470.000000000000000,0.3145284
20186,768300.000000000000000,4156470.000000000000000,0.3481356
20187,768330.000000000000000,4156470.000000000000000,0.4248962
20188,768360.000000000000000,4156470.000000000000000,0.4024991
20189,768390.000000000000000,4156470.000000000000000,0.2189956
20190,768420.000000000000000,4156470.000000000000000,0.1900932
20191,768450.000000000000000,4156470.000000000000000,0.1831923
20192,768480.000000000000000,4156470.000000000000000,0.3405928
20193,768510.000000000000000,4156470.000000000000000,0.3710697
20194,768540.000000000000000,4156470.000000000000000,0.3608778
20195,768570.000000000000000,4156470.000000000000000,0.4015130
20196,768600.000000000000000,4156470.000000000000000,0.3726543
20197,768630.000000000000000,4156470.000000000000000,0.3839831
20198,768660.000000000000000,4156470.000000000000000,0.3935105
20199,768690.000000000000000,4156470.000000000000000,0.3894083
20200,768720.000000000000000,4156470.000000000000000,0.4277592
20201,768750.000000000000000,4156470.000000000000000,0.3917363
20202,768780.000000000000000,4156470.000000000000000,0.4631674
20203,768810.000000000000000,4156470.000000000000000,0.5546706
20204,768840.000000000000000,4156470.000000000000000,0.3536965
20205,768870.000000000000000,4156470.000000000000000,0.3139947
20206,768900.000000000000000,4156470.000000000000000,0.5496357
20207,768930.000000000000000,4156470.000000000000000,0.5154792
20208,768960.000000000000000,4156470.000000000000000,0.4446770
20209,768990.000000000000000,4156470.000000000000000,0.4223671
20210,769020.000000000000000,4156470.000000000000000,0.3548983
20211,769050.000000000000000,4156470.000000000000000,0.3288763
20212,769080.000000000000000,4156470.000000000000000,0.4145620
20213,769110.000000000000000,4156470.000000000000000,0.4478413
20214,769140.000000000000000,4156470.000000000000000,0.4014153
20215,769170.000000000000000,4156470.000000000000000,0.3627197
20216,769200.000000000000000,4156470.000000000000000,0.3516213
20217,769230.000000000000000,4156470.000000000000000,0.3284337
20218,769260.000000000000000,4156470.000000000000000,0.3745509
20219,769290.000000000000000,4156470.000000000000000,0.3364905
20220,769320.000000000000000,4156470.000000000000000,0.3683312
20221,769350.000000000000000,4156470.000000000000000,0.3386597
20222,769380.000000000000000,4156470.000000000000000,0.3402742
20223,769410.000000000000000,4156470.000000000000000,0.3712945
20224,769440.000000000000000,4156470.000000000000000,0.3664237
20225,769470.000000000000000,4156470.000000000000000,0.3763408
20226,769500.000000000000000,4156470.000000000000000,0.3436006
20227,769530.000000000000000,4156470.000000000000000,0.3873187
20228,769560.000000000000000,4156470.000000000000000,0.4232994
20229,769590.000000000000000,4156470.000000000000000,0.5347632
20230,769620.000000000000000,4156470.000000000000000,0.4506453
20231,769650.000000000000000,4156470.000000000000000,0.5572672
20232,769680.000000000000000,4156470.000000000000000,0.6571192
20233,769710.000000000000000,4156470.000000000000000,0.6158301
20234,769740.000000000000000,4156470.000000000000000,0.5494863
20235,769770.000000000000000,4156470.000000000000000,0.5469888
20236,769800.000000000000000,4156470.000000000000000,0.4153430
20237,769830.000000000000000,4156470.000000000000000,0.4833240
20238,769860.000000000000000,4156470.000000000000000,0.5738291
20239,769890.000000000000000,4156470.000000000000000,0.5263928
20240,769920.000000000000000,4156470.000000000000000,0.4196115
20241,769950.000000000000000,4156470.000000000000000,0.4179402
20242,769980.000000000000000,4156470.000000000000000,0.3956749
20243,770010.000000000000000,4156470.000000000000000,0.3409497
20244,770040.000000000000000,4156470.000000000000000,0.2823869
20245,770070.000000000000000,4156470.000000000000000,0.3153245
20246,770100.000000000000000,4156470.000000000000000,0.3068064
20247,770130.000000000000000,4156470.000000000000000,0.3029479
20248,770160.000000000000000,4156470.000000000000000,0.3214121
20249,770190.000000000000000,4156470.000000000000000,0.3525430
20250,770220.000000000000000,4156470.000000000000000,0.3243645
20251,770250.000000000000000,4156470.000000000000000,0.3553036
20252,770280.000000000000000,4156470.000000000000000,0.3846589
20253,770310.000000000000000,4156470.000000000000000,0.3464503
20254,770340.000000000000000,4156470.000000000000000,0.2989686
20255,770370.000000000000000,4156470.000000000000000,0.3655711
20256,770400.000000000000000,4156470.000000000000000,0.3161746
20257,770430.000000000000000,4156470.000000000000000,0.2471998
20258,770460.000000000000000,4156470.000000000000000,0.2486294
20259,770490.000000000000000,4156470.000000000000000,0.2430377
20260,770520.000000000000000,4156470.000000000000000,0.1914787
20261,770550.000000000000000,4156470.000000000000000,0.2595116
20262,770580.000000000000000,4156470.000000000000000,0.2802021
20263,770610.000000000000000,4156470.000000000000000,0.2988352
20264,770640.000000000000000,4156470.000000000000000,0.3396966
20265,770670.000000000000000,4156470.000000000000000,0.3275590
20266,770700.000000000000000,4156470.000000000000000,0.2254270
20267,770730.000000000000000,4156470.000000000000000,0.2321839
20268,770760.000000000000000,4156470.000000000000000,0.2650986
20269,770790.000000000000000,4156470.000000000000000,0.2814199
20270,770820.000000000000000,4156470.000000000000000,0.3082790
20271,770850.000000000000000,4156470.000000000000000,0.2529535
20272,770880.000000000000000,4156470.000000000000000,0.2619875
20273,770910.000000000000000,4156470.000000000000000,0.2850772
20274,770940.000000000000000,4156470.000000000000000,0.3232797
20275,770970.000000000000000,4156470.000000000000000,0.3989264
20276,771000.000000000000000,4156470.000000000000000,0.4690616
20277,771030.000000000000000,4156470.000000000000000,0.4419355
20278,771060.000000000000000,4156470.000000000000000,0.3913405
20279,771090.000000000000000,4156470.000000000000000,0.4165812
20280,771120.000000000000000,4156470.000000000000000,0.3981511
20281,767100.000000000000000,4156440.000000000000000,0.2277575
20282,767130.000000000000000,4156440.000000000000000,0.1965482
20283,767160.000000000000000,4156440.000000000000000,0.1779477
20284,767190.000000000000000,4156440.000000000000000,0.1984615
20285,767220.000000000000000,4156440.000000000000000,0.1442045
20286,767250.000000000000000,4156440.000000000000000,0.2188412
20287,767280.000000000000000,4156440.000000000000000,0.2382352
20288,767310.000000000000000,4156440.000000000000000,0.2175211
20289,767340.000000000000000,4156440.000000000000000,0.1653427
20290,767370.000000000000000,4156440.000000000000000,0.4027270
20291,767400.000000000000000,4156440.000000000000000,0.2821001
20292,767430.000000000000000,4156440.000000000000000,0.1259014
20293,767460.000000000000000,4156440.000000000000000,0.1089936
20294,767490.000000000000000,4156440.000000000000000,0.1503751
20295,767520.000000000000000,4156440.000000000000000,0.1495904
20296,767550.000000000000000,4156440.000000000000000,0.1876160
20297,767580.000000000000000,4156440.000000000000000,0.2684180
20298,767610.000000000000000,4156440.000000000000000,0.5082800
20299,767640.000000000000000,4156440.000000000000000,0.4122068
20300,767670.000000000000000,4156440.000000000000000,0.2440837
20301,767700.000000000000000,4156440.000000000000000,0.1869676
20302,767730.000000000000000,4156440.000000000000000,0.2663150
20303,767760.000000000000000,4156440.000000000000000,0.3308507
