OID_,X,Y,smi_22_Band_1
41570,765630.000000000000000,4158810.000000000000000,0.2978869
41571,765660.000000000000000,4158810.000000000000000,0.2380533
41572,765690.000000000000000,4158810.000000000000000,0.1502170
41573,765720.000000000000000,4158810.000000000000000,0.2137509
41574,765750.000000000000000,4158810.000000000000000,0.2341723
41575,765780.000000000000000,4158810.000000000000000,0.2781124
41576,765810.000000000000000,4158810.000000000000000,0.3096826
41577,765840.000000000000000,4158810.000000000000000,0.3258718
41578,765870.000000000000000,4158810.000000000000000,0.4106466
41579,765900.000000000000000,4158810.000000000000000,0.5169871
41580,765930.000000000000000,4158810.000000000000000,0.4793945
41581,765960.000000000000000,4158810.000000000000000,0.4047700
41582,765990.000000000000000,4158810.000000000000000,0.4479291
41583,766020.000000000000000,4158810.000000000000000,0.4842554
41584,766050.000000000000000,4158810.000000000000000,0.4579693
41585,766080.000000000000000,4158810.000000000000000,0.3837247
41586,766110.000000000000000,4158810.000000000000000,0.3124825
41587,766140.000000000000000,4158810.000000000000000,0.2896422
41588,766170.000000000000000,4158810.000000000000000,0.4097354
41589,766200.000000000000000,4158810.000000000000000,0.3894236
41590,766230.000000000000000,4158810.000000000000000,0.3360503
41591,766260.000000000000000,4158810.000000000000000,0.3331293
41592,766290.000000000000000,4158810.000000000000000,0.3435728
41593,766320.000000000000000,4158810.000000000000000,0.3489167
41594,766350.000000000000000,4158810.000000000000000,0.3625506
41595,766380.000000000000000,4158810.000000000000000,0.3419163
41596,766410.000000000000000,4158810.000000000000000,0.4263095
41597,766440.000000000000000,4158810.000000000000000,0.4326387
41598,766470.000000000000000,4158810.000000000000000,0.3570715
41599,766500.000000000000000,4158810.000000000000000,0.2524152
41600,766530.000000000000000,4158810.000000000000000,0.2834455
41601,766560.000000000000000,4158810.000000000000000,0.2725960
41602,766590.000000000000000,4158810.000000000000000,0.2832649
41603,766620.000000000000000,4158810.000000000000000,0.3060275
41604,766650.000000000000000,4158810.000000000000000,0.4134448
41605,766680.000000000000000,4158810.000000000000000,0.4904132
41606,766710.000000000000000,4158810.000000000000000,0.4384997
41607,766740.000000000000000,4158810.000000000000000,0.4078880
41608,766770.000000000000000,4158810.000000000000000,0.4246598
41609,766800.000000000000000,4158810.000000000000000,0.4462050
41610,766830.000000000000000,4158810.000000000000000,0.4164920
41611,766860.000000000000000,4158810.000000000000000,0.4803836
41612,766890.000000000000000,4158810.000000000000000,0.4212120
41613,766920.000000000000000,4158810.000000000000000,0.3509642
41614,766950.000000000000000,4158810.000000000000000,0.3685953
41615,766980.000000000000000,4158810.000000000000000,0.3269303
41616,767010.000000000000000,4158810.000000000000000,0.2229922
41617,767040.000000000000000,4158810.000000000000000,0.2874122
41618,767070.000000000000000,4158810.000000000000000,0.3472985
41619,762840.000000000000000,4158780.000000000000000,0.4002997
41620,762870.000000000000000,4158780.000000000000000,0.3929972
41621,762900.000000000000000,4158780.000000000000000,0.3941034
41622,762930.000000000000000,4158780.000000000000000,0.4360553
41623,762960.000000000000000,4158780.000000000000000,0.3905738
41624,762990.000000000000000,4158780.000000000000000,0.2864868
41625,763020.000000000000000,4158780.000000000000000,0.3037924
41626,763050.000000000000000,4158780.000000000000000,0.3287896
41627,763080.000000000000000,4158780.000000000000000,0.3597074
41628,763110.000000000000000,4158780.000000000000000,0.3765383
41629,763140.000000000000000,4158780.000000000000000,0.5445098
41630,763170.000000000000000,4158780.000000000000000,0.5645418
41631,763200.000000000000000,4158780.000000000000000,0.4874459
41632,763230.000000000000000,4158780.000000000000000,0.5642568
41633,763260.000000000000000,4158780.000000000000000,0.5073374
41634,763290.000000000000000,4158780.000000000000000,0.3580124
41635,763320.000000000000000,4158780.000000000000000,0.3518423
41636,763350.000000000000000,4158780.000000000000000,0.4303692
41637,763380.000000000000000,4158780.000000000000000,0.4391010
41638,763410.000000000000000,4158780.000000000000000,0.4138831
41639,763440.000000000000000,4158780.000000000000000,0.3733476
41640,763470.000000000000000,4158780.000000000000000,0.3944442
41641,763500.000000000000000,4158780.000000000000000,0.4370465
41642,763530.000000000000000,4158780.000000000000000,0.4149531
41643,763560.000000000000000,4158780.000000000000000,0.3869806
41644,763590.000000000000000,4158780.000000000000000,0.4758978
41645,763620.000000000000000,4158780.000000000000000,0.5030414
41646,763650.000000000000000,4158780.000000000000000,0.5005099
41647,763680.000000000000000,4158780.000000000000000,0.4267431
41648,763710.000000000000000,4158780.000000000000000,0.3437608
41649,763740.000000000000000,4158780.000000000000000,0.3822252
41650,763770.000000000000000,4158780.000000000000000,0.3951397
41651,763800.000000000000000,4158780.000000000000000,0.3065118
41652,763830.000000000000000,4158780.000000000000000,0.2946455
41653,763860.000000000000000,4158780.000000000000000,0.3162208
41654,763890.000000000000000,4158780.000000000000000,0.3625307
41655,763920.000000000000000,4158780.000000000000000,0.3998944
41656,763950.000000000000000,4158780.000000000000000,0.3841507
41657,763980.000000000000000,4158780.000000000000000,0.3145663
41658,764010.000000000000000,4158780.000000000000000,0.3177474
41659,764040.000000000000000,4158780.000000000000000,0.3082091
41660,764070.000000000000000,4158780.000000000000000,0.2690033
41661,764100.000000000000000,4158780.000000000000000,0.3343678
41662,764130.000000000000000,4158780.000000000000000,0.3548672
41663,764160.000000000000000,4158780.000000000000000,0.3435038
41664,764190.000000000000000,4158780.000000000000000,0.3407042
41665,764220.000000000000000,4158780.000000000000000,0.2704949
41666,764250.000000000000000,4158780.000000000000000,0.3066994
41667,764280.000000000000000,4158780.000000000000000,0.3024283
41668,764310.000000000000000,4158780.000000000000000,0.2397526
41669,764340.000000000000000,4158780.000000000000000,0.2292050
41670,764370.000000000000000,4158780.000000000000000,0.2335622
41671,764400.000000000000000,4158780.000000000000000,0.2525263
41672,764430.000000000000000,4158780.000000000000000,0.2828791
41673,764460.000000000000000,4158780.000000000000000,0.2955375
41674,764490.000000000000000,4158780.000000000000000,0.3082878
41675,764520.000000000000000,4158780.000000000000000,0.2536456
41676,764550.000000000000000,4158780.000000000000000,0.2509478
41677,764580.000000000000000,4158780.000000000000000,0.1951472
41678,764610.000000000000000,4158780.000000000000000,0.2732087
41679,764640.000000000000000,4158780.000000000000000,0.3560618
41680,764670.000000000000000,4158780.000000000000000,0.3414764
41681,764700.000000000000000,4158780.000000000000000,0.2542790
41682,764730.000000000000000,4158780.000000000000000,0.2700153
41683,764760.000000000000000,4158780.000000000000000,0.2933451
41684,764790.000000000000000,4158780.000000000000000,0.3313007
41685,764820.000000000000000,4158780.000000000000000,0.4007878
41686,764850.000000000000000,4158780.000000000000000,0.4061460
41687,764880.000000000000000,4158780.000000000000000,0.3960668
41688,764910.000000000000000,4158780.000000000000000,0.3954737
41689,764940.000000000000000,4158780.000000000000000,0.3733207
41690,764970.000000000000000,4158780.000000000000000,0.3736960
41691,765000.000000000000000,4158780.000000000000000,0.3706962
41692,765030.000000000000000,4158780.000000000000000,0.3669468
41693,765060.000000000000000,4158780.000000000000000,0.3971205
41694,765090.000000000000000,4158780.000000000000000,0.4555959
41695,765120.000000000000000,4158780.000000000000000,0.4004170
41696,765150.000000000000000,4158780.000000000000000,0.3603424
41697,765180.000000000000000,4158780.000000000000000,0.3286476
41698,765210.000000000000000,4158780.000000000000000,0.3209198
41699,765240.000000000000000,4158780.000000000000000,0.3390747
41700,765270.000000000000000,4158780.000000000000000,0.3257644
41701,765300.000000000000000,4158780.000000000000000,0.3421305
41702,765330.000000000000000,4158780.000000000000000,0.3328126
41703,765360.000000000000000,4158780.000000000000000,0.3742697
41704,765390.000000000000000,4158780.000000000000000,0.3772092
41705,765420.000000000000000,4158780.000000000000000,0.3524080
41706,765450.000000000000000,4158780.000000000000000,0.3451445
41707,765480.000000000000000,4158780.000000000000000,0.4117290
41708,765510.000000000000000,4158780.000000000000000,0.3553565
41709,765540.000000000000000,4158780.000000000000000,0.4250781
41710,765570.000000000000000,4158780.000000000000000,0.3426837
41711,765600.000000000000000,4158780.000000000000000,0.3252688
41712,765630.000000000000000,4158780.000000000000000,0.2812797
41713,765660.000000000000000,4158780.000000000000000,0.2736517
41714,765690.000000000000000,4158780.000000000000000,0.2454766
41715,765720.000000000000000,4158780.000000000000000,0.2584971
41716,765750.000000000000000,4158780.000000000000000,0.2648954
41717,765780.000000000000000,4158780.000000000000000,0.2534488
41718,765810.000000000000000,4158780.000000000000000,0.3091462
41719,765840.000000000000000,4158780.000000000000000,0.3152118
41720,765870.000000000000000,4158780.000000000000000,0.3355652
41721,765900.000000000000000,4158780.000000000000000,0.5069446
41722,765930.000000000000000,4158780.000000000000000,0.4069142
41723,765960.000000000000000,4158780.000000000000000,0.2853254
41724,765990.000000000000000,4158780.000000000000000,0.3685350
41725,766020.000000000000000,4158780.000000000000000,0.4182183
41726,766050.000000000000000,4158780.000000000000000,0.4592150
41727,766080.000000000000000,4158780.000000000000000,0.4336500
41728,766110.000000000000000,4158780.000000000000000,0.2958112
41729,766140.000000000000000,4158780.000000000000000,0.2361287
41730,766170.000000000000000,4158780.000000000000000,0.2929522
41731,766200.000000000000000,4158780.000000000000000,0.3741577
41732,766230.000000000000000,4158780.000000000000000,0.4492369
41733,766260.000000000000000,4158780.000000000000000,0.2922777
41734,766290.000000000000000,4158780.000000000000000,0.2560171
41735,766320.000000000000000,4158780.000000000000000,0.3081994
41736,766350.000000000000000,4158780.000000000000000,0.3220154
41737,766380.000000000000000,4158780.000000000000000,0.3814112
41738,766410.000000000000000,4158780.000000000000000,0.4001425
41739,766440.000000000000000,4158780.000000000000000,0.3951126
41740,766470.000000000000000,4158780.000000000000000,0.2567427
41741,766500.000000000000000,4158780.000000000000000,0.2059091
41742,766530.000000000000000,4158780.000000000000000,0.2406256
41743,766560.000000000000000,4158780.000000000000000,0.2368518
41744,766590.000000000000000,4158780.000000000000000,0.2444341
41745,766620.000000000000000,4158780.000000000000000,0.2910340
41746,766650.000000000000000,4158780.000000000000000,0.2857495
41747,766680.000000000000000,4158780.000000000000000,0.2904041
41748,766710.000000000000000,4158780.000000000000000,0.3866616
41749,766740.000000000000000,4158780.000000000000000,0.4040393
41750,766770.000000000000000,4158780.000000000000000,0.4079335
41751,766800.000000000000000,4158780.000000000000000,0.4346276
41752,766830.000000000000000,4158780.000000000000000,0.3820955
41753,766860.000000000000000,4158780.000000000000000,0.3813702
41754,766890.000000000000000,4158780.000000000000000,0.4164046
41755,766920.000000000000000,4158780.000000000000000,0.3800316
41756,766950.000000000000000,4158780.000000000000000,0.3900418
41757,766980.000000000000000,4158780.000000000000000,0.3598363
41758,767010.000000000000000,4158780.000000000000000,0.3060558
41759,767040.000000000000000,4158780.000000000000000,0.2711306
41760,767070.000000000000000,4158780.000000000000000,0.2939740
41761,762840.000000000000000,4158750.000000000000000,0.5022138
41762,762870.000000000000000,4158750.000000000000000,0.4589129
41763,762900.000000000000000,4158750.000000000000000,0.3507046
41764,762930.000000000000000,4158750.000000000000000,0.3316320
41765,762960.000000000000000,4158750.000000000000000,0.3019353
41766,762990.000000000000000,4158750.000000000000000,0.2950642
41767,763020.000000000000000,4158750.000000000000000,0.3373831
41768,763050.000000000000000,4158750.000000000000000,0.3029283
41769,763080.000000000000000,4158750.000000000000000,0.3481218
41770,763110.000000000000000,4158750.000000000000000,0.3692823
41771,763140.000000000000000,4158750.000000000000000,0.4651106
41772,763170.000000000000000,4158750.000000000000000,0.5051398
41773,763200.000000000000000,4158750.000000000000000,0.4706863
41774,763230.000000000000000,4158750.000000000000000,0.5046516
41775,763260.000000000000000,4158750.000000000000000,0.4692549
41776,763290.000000000000000,4158750.000000000000000,0.3559234
41777,763320.000000000000000,4158750.000000000000000,0.3426248
41778,763350.000000000000000,4158750.000000000000000,0.4130083
41779,763380.000000000000000,4158750.000000000000000,0.3399273
41780,763410.000000000000000,4158750.000000000000000,0.4132451
41781,763440.000000000000000,4158750.000000000000000,0.5103912
41782,763470.000000000000000,4158750.000000000000000,0.5006607
41783,763500.000000000000000,4158750.000000000000000,0.4614931
41784,763530.000000000000000,4158750.000000000000000,0.3685204
41785,763560.000000000000000,4158750.000000000000000,0.4358038
41786,763590.000000000000000,4158750.000000000000000,0.4617448
41787,763620.000000000000000,4158750.000000000000000,0.4148594
41788,763650.000000000000000,4158750.000000000000000,0.5955381
41789,763680.000000000000000,4158750.000000000000000,0.5295221
41790,763710.000000000000000,4158750.000000000000000,0.3799254
41791,763740.000000000000000,4158750.000000000000000,0.4205513
41792,763770.000000000000000,4158750.000000000000000,0.3743424
41793,763800.000000000000000,4158750.000000000000000,0.3456113
41794,763830.000000000000000,4158750.000000000000000,0.2880765
41795,763860.000000000000000,4158750.000000000000000,0.3111870
41796,763890.000000000000000,4158750.000000000000000,0.3781292
41797,763920.000000000000000,4158750.000000000000000,0.4367826
41798,763950.000000000000000,4158750.000000000000000,0.3712682
41799,763980.000000000000000,4158750.000000000000000,0.3319366
41800,764010.000000000000000,4158750.000000000000000,0.2903174
41801,764040.000000000000000,4158750.000000000000000,0.3054425
41802,764070.000000000000000,4158750.000000000000000,0.2579597
41803,764100.000000000000000,4158750.000000000000000,0.3141455
41804,764130.000000000000000,4158750.000000000000000,0.3242319
41805,764160.000000000000000,4158750.000000000000000,0.3220256
41806,764190.000000000000000,4158750.000000000000000,0.3349530
41807,764220.000000000000000,4158750.000000000000000,0.2812040
41808,764250.000000000000000,4158750.000000000000000,0.2540151
41809,764280.000000000000000,4158750.000000000000000,0.2821577
41810,764310.000000000000000,4158750.000000000000000,0.2828725
41811,764340.000000000000000,4158750.000000000000000,0.2863145
41812,764370.000000000000000,4158750.000000000000000,0.2657425
41813,764400.000000000000000,4158750.000000000000000,0.2422475
41814,764430.000000000000000,4158750.000000000000000,0.2847289
41815,764460.000000000000000,4158750.000000000000000,0.2945299
41816,764490.000000000000000,4158750.000000000000000,0.3001368
41817,764520.000000000000000,4158750.000000000000000,0.2978743
41818,764550.000000000000000,4158750.000000000000000,0.3173599
41819,764580.000000000000000,4158750.000000000000000,0.2963620
41820,764610.000000000000000,4158750.000000000000000,0.2709175
41821,764640.000000000000000,4158750.000000000000000,0.3427504
41822,764670.000000000000000,4158750.000000000000000,0.3160509
41823,764700.000000000000000,4158750.000000000000000,0.2613531
41824,764730.000000000000000,4158750.000000000000000,0.2782801
41825,764760.000000000000000,4158750.000000000000000,0.2811723
41826,764790.000000000000000,4158750.000000000000000,0.3149732
41827,764820.000000000000000,4158750.000000000000000,0.3547628
41828,764850.000000000000000,4158750.000000000000000,0.4030429
41829,764880.000000000000000,4158750.000000000000000,0.3789288
41830,764910.000000000000000,4158750.000000000000000,0.3774182
41831,764940.000000000000000,4158750.000000000000000,0.3241926
41832,764970.000000000000000,4158750.000000000000000,0.3657368
41833,765000.000000000000000,4158750.000000000000000,0.3756731
41834,765030.000000000000000,4158750.000000000000000,0.4150371
41835,765060.000000000000000,4158750.000000000000000,0.4211691
41836,765090.000000000000000,4158750.000000000000000,0.3786785
41837,765120.000000000000000,4158750.000000000000000,0.3879860
41838,765150.000000000000000,4158750.000000000000000,0.3550223
41839,765180.000000000000000,4158750.000000000000000,0.2844872
41840,765210.000000000000000,4158750.000000000000000,0.3005977
41841,765240.000000000000000,4158750.000000000000000,0.2852741
41842,765270.000000000000000,4158750.000000000000000,0.3359235
41843,765300.000000000000000,4158750.000000000000000,0.3751924
41844,765330.000000000000000,4158750.000000000000000,0.3397478
41845,765360.000000000000000,4158750.000000000000000,0.3652940
41846,765390.000000000000000,4158750.000000000000000,0.3524764
41847,765420.000000000000000,4158750.000000000000000,0.3594718
41848,765450.000000000000000,4158750.000000000000000,0.3396172
41849,765480.000000000000000,4158750.000000000000000,0.3111309
41850,765510.000000000000000,4158750.000000000000000,0.3621775
41851,765540.000000000000000,4158750.000000000000000,0.4374591
41852,765570.000000000000000,4158750.000000000000000,0.3855014
41853,765600.000000000000000,4158750.000000000000000,0.3076867
41854,765630.000000000000000,4158750.000000000000000,0.3001594
41855,765660.000000000000000,4158750.000000000000000,0.3061466
41856,765690.000000000000000,4158750.000000000000000,0.2889934
41857,765720.000000000000000,4158750.000000000000000,0.2921278
41858,765750.000000000000000,4158750.000000000000000,0.2968293
41859,765780.000000000000000,4158750.000000000000000,0.2151505
41860,765810.000000000000000,4158750.000000000000000,0.2366969
41861,765840.000000000000000,4158750.000000000000000,0.3831695
41862,765870.000000000000000,4158750.000000000000000,0.4108591
41863,765900.000000000000000,4158750.000000000000000,0.3980536
41864,765930.000000000000000,4158750.000000000000000,0.3664283
41865,765960.000000000000000,4158750.000000000000000,0.3077116
41866,765990.000000000000000,4158750.000000000000000,0.2815520
41867,766020.000000000000000,4158750.000000000000000,0.3499836
41868,766050.000000000000000,4158750.000000000000000,0.4260325
41869,766080.000000000000000,4158750.000000000000000,0.4674795
41870,766110.000000000000000,4158750.000000000000000,0.3834867
41871,766140.000000000000000,4158750.000000000000000,0.2354793
41872,766170.000000000000000,4158750.000000000000000,0.3199345
41873,766200.000000000000000,4158750.000000000000000,0.4155517
41874,766230.000000000000000,4158750.000000000000000,0.4010471
41875,766260.000000000000000,4158750.000000000000000,0.4190365
41876,766290.000000000000000,4158750.000000000000000,0.4168147
41877,766320.000000000000000,4158750.000000000000000,0.3712140
41878,766350.000000000000000,4158750.000000000000000,0.3483469
41879,766380.000000000000000,4158750.000000000000000,0.3176815
41880,766410.000000000000000,4158750.000000000000000,0.3649961
41881,766440.000000000000000,4158750.000000000000000,0.3453408
41882,766470.000000000000000,4158750.000000000000000,0.2561225
41883,766500.000000000000000,4158750.000000000000000,0.2094798
41884,766530.000000000000000,4158750.000000000000000,0.2183188
41885,766560.000000000000000,4158750.000000000000000,0.2304511
41886,766590.000000000000000,4158750.000000000000000,0.2043131
41887,766620.000000000000000,4158750.000000000000000,0.3007013
41888,766650.000000000000000,4158750.000000000000000,0.3678939
41889,766680.000000000000000,4158750.000000000000000,0.2326127
41890,766710.000000000000000,4158750.000000000000000,0.2862412
41891,766740.000000000000000,4158750.000000000000000,0.4067591
41892,766770.000000000000000,4158750.000000000000000,0.4835826
41893,766800.000000000000000,4158750.000000000000000,0.4715782
41894,766830.000000000000000,4158750.000000000000000,0.4130532
41895,766860.000000000000000,4158750.000000000000000,0.3929761
41896,766890.000000000000000,4158750.000000000000000,0.4526001
41897,766920.000000000000000,4158750.000000000000000,0.4184297
41898,766950.000000000000000,4158750.000000000000000,0.3203349
41899,766980.000000000000000,4158750.000000000000000,0.3286570
41900,767010.000000000000000,4158750.000000000000000,0.2834543
41901,767040.000000000000000,4158750.000000000000000,0.2784306
41902,767070.000000000000000,4158750.000000000000000,0.2588118
41903,762840.000000000000000,4158720.000000000000000,0.4812591
41904,762870.000000000000000,4158720.000000000000000,0.4882618
41905,762900.000000000000000,4158720.000000000000000,0.4148057
41906,762930.000000000000000,4158720.000000000000000,0.3745554
41907,762960.000000000000000,4158720.000000000000000,0.2592776
41908,762990.000000000000000,4158720.000000000000000,0.2492782
41909,763020.000000000000000,4158720.000000000000000,0.3217895
41910,763050.000000000000000,4158720.000000000000000,0.3382307
41911,763080.000000000000000,4158720.000000000000000,0.3738869
41912,763110.000000000000000,4158720.000000000000000,0.4090622
41913,763140.000000000000000,4158720.000000000000000,0.4566543
41914,763170.000000000000000,4158720.000000000000000,0.4245165
41915,763200.000000000000000,4158720.000000000000000,0.4023415
41916,763230.000000000000000,4158720.000000000000000,0.4985777
41917,763260.000000000000000,4158720.000000000000000,0.4919640
41918,763290.000000000000000,4158720.000000000000000,0.4618729
41919,763320.000000000000000,4158720.000000000000000,0.3844606
41920,763350.000000000000000,4158720.000000000000000,0.3719052
41921,763380.000000000000000,4158720.000000000000000,0.3034520
41922,763410.000000000000000,4158720.000000000000000,0.3362465
41923,763440.000000000000000,4158720.000000000000000,0.3814418
41924,763470.000000000000000,4158720.000000000000000,0.4882013
41925,763500.000000000000000,4158720.000000000000000,0.4238942
41926,763530.000000000000000,4158720.000000000000000,0.3755505
41927,763560.000000000000000,4158720.000000000000000,0.4070799
41928,763590.000000000000000,4158720.000000000000000,0.4094833
41929,763620.000000000000000,4158720.000000000000000,0.4008144
41930,763650.000000000000000,4158720.000000000000000,0.5064747
41931,763680.000000000000000,4158720.000000000000000,0.4606619
41932,763710.000000000000000,4158720.000000000000000,0.3740969
41933,763740.000000000000000,4158720.000000000000000,0.3574100
41934,763770.000000000000000,4158720.000000000000000,0.3492267
41935,763800.000000000000000,4158720.000000000000000,0.3851936
41936,763830.000000000000000,4158720.000000000000000,0.3465063
41937,763860.000000000000000,4158720.000000000000000,0.3285167
41938,763890.000000000000000,4158720.000000000000000,0.4024077
41939,763920.000000000000000,4158720.000000000000000,0.4149265
41940,763950.000000000000000,4158720.000000000000000,0.4193570
41941,763980.000000000000000,4158720.000000000000000,0.2990711
41942,764010.000000000000000,4158720.000000000000000,0.2304536
41943,764040.000000000000000,4158720.000000000000000,0.2909904
41944,764070.000000000000000,4158720.000000000000000,0.3501326
41945,764100.000000000000000,4158720.000000000000000,0.3367192
41946,764130.000000000000000,4158720.000000000000000,0.3188304
41947,764160.000000000000000,4158720.000000000000000,0.3058375
41948,764190.000000000000000,4158720.000000000000000,0.3289202
41949,764220.000000000000000,4158720.000000000000000,0.3154254
41950,764250.000000000000000,4158720.000000000000000,0.2301200
41951,764280.000000000000000,4158720.000000000000000,0.2335139
41952,764310.000000000000000,4158720.000000000000000,0.2677401
41953,764340.000000000000000,4158720.000000000000000,0.2727547
41954,764370.000000000000000,4158720.000000000000000,0.2942924
41955,764400.000000000000000,4158720.000000000000000,0.2403647
41956,764430.000000000000000,4158720.000000000000000,0.2474280
41957,764460.000000000000000,4158720.000000000000000,0.3100668
41958,764490.000000000000000,4158720.000000000000000,0.3337463
41959,764520.000000000000000,4158720.000000000000000,0.3712914
41960,764550.000000000000000,4158720.000000000000000,0.4222796
41961,764580.000000000000000,4158720.000000000000000,0.3805565
41962,764610.000000000000000,4158720.000000000000000,0.2996553
41963,764640.000000000000000,4158720.000000000000000,0.2771001
41964,764670.000000000000000,4158720.000000000000000,0.2852353
41965,764700.000000000000000,4158720.000000000000000,0.2793421
41966,764730.000000000000000,4158720.000000000000000,0.2781527
41967,764760.000000000000000,4158720.000000000000000,0.2565895
41968,764790.000000000000000,4158720.000000000000000,0.2867800
41969,764820.000000000000000,4158720.000000000000000,0.3329587
41970,764850.000000000000000,4158720.000000000000000,0.3905813
41971,764880.000000000000000,4158720.000000000000000,0.3642466
41972,764910.000000000000000,4158720.000000000000000,0.3756015
41973,764940.000000000000000,4158720.000000000000000,0.3217741
41974,764970.000000000000000,4158720.000000000000000,0.2967348
41975,765000.000000000000000,4158720.000000000000000,0.3781545
41976,765030.000000000000000,4158720.000000000000000,0.4200929
41977,765060.000000000000000,4158720.000000000000000,0.4086185
41978,765090.000000000000000,4158720.000000000000000,0.3828749
41979,765120.000000000000000,4158720.000000000000000,0.3693864
41980,765150.000000000000000,4158720.000000000000000,0.3455741
41981,765180.000000000000000,4158720.000000000000000,0.3283678
41982,765210.000000000000000,4158720.000000000000000,0.2972436
41983,765240.000000000000000,4158720.000000000000000,0.2744338
41984,765270.000000000000000,4158720.000000000000000,0.3712724
41985,765300.000000000000000,4158720.000000000000000,0.4178645
41986,765330.000000000000000,4158720.000000000000000,0.4138728
41987,765360.000000000000000,4158720.000000000000000,0.3904175
41988,765390.000000000000000,4158720.000000000000000,0.3484523
41989,765420.000000000000000,4158720.000000000000000,0.3725090
41990,765450.000000000000000,4158720.000000000000000,0.3599804
41991,765480.000000000000000,4158720.000000000000000,0.3511888
41992,765510.000000000000000,4158720.000000000000000,0.3740976
41993,765540.000000000000000,4158720.000000000000000,0.3797364
41994,765570.000000000000000,4158720.000000000000000,0.3984465
41995,765600.000000000000000,4158720.000000000000000,0.3180038
41996,765630.000000000000000,4158720.000000000000000,0.2968716
41997,765660.000000000000000,4158720.000000000000000,0.2891431
41998,765690.000000000000000,4158720.000000000000000,0.2888443
41999,765720.000000000000000,4158720.000000000000000,0.2873089
42000,765750.000000000000000,4158720.000000000000000,0.3021123
42001,765780.000000000000000,4158720.000000000000000,0.2368997
42002,765810.000000000000000,4158720.000000000000000,0.2479407
42003,765840.000000000000000,4158720.000000000000000,0.4350426
42004,765870.000000000000000,4158720.000000000000000,0.4835786
42005,765900.000000000000000,4158720.000000000000000,0.5127250
42006,765930.000000000000000,4158720.000000000000000,0.4061143
42007,765960.000000000000000,4158720.000000000000000,0.3133738
42008,765990.000000000000000,4158720.000000000000000,0.2976750
42009,766020.000000000000000,4158720.000000000000000,0.3281041
42010,766050.000000000000000,4158720.000000000000000,0.3331249
42011,766080.000000000000000,4158720.000000000000000,0.4411595
42012,766110.000000000000000,4158720.000000000000000,0.4361456
42013,766140.000000000000000,4158720.000000000000000,0.3887180
42014,766170.000000000000000,4158720.000000000000000,0.4251357
42015,766200.000000000000000,4158720.000000000000000,0.4728817
42016,766230.000000000000000,4158720.000000000000000,0.4746335
42017,766260.000000000000000,4158720.000000000000000,0.4717369
42018,766290.000000000000000,4158720.000000000000000,0.3893371
42019,766320.000000000000000,4158720.000000000000000,0.3677188
42020,766350.000000000000000,4158720.000000000000000,0.2909319
42021,766380.000000000000000,4158720.000000000000000,0.3326310
42022,766410.000000000000000,4158720.000000000000000,0.4096823
42023,766440.000000000000000,4158720.000000000000000,0.3690558
42024,766470.000000000000000,4158720.000000000000000,0.2883325
42025,766500.000000000000000,4158720.000000000000000,0.3273221
42026,766530.000000000000000,4158720.000000000000000,0.3005916
42027,766560.000000000000000,4158720.000000000000000,0.2578688
42028,766590.000000000000000,4158720.000000000000000,0.1938423
42029,766620.000000000000000,4158720.000000000000000,0.3028472
42030,766650.000000000000000,4158720.000000000000000,0.2622586
42031,766680.000000000000000,4158720.000000000000000,0.2014300
42032,766710.000000000000000,4158720.000000000000000,0.2364090
42033,766740.000000000000000,4158720.000000000000000,0.3169835
42034,766770.000000000000000,4158720.000000000000000,0.3626863
42035,766800.000000000000000,4158720.000000000000000,0.4863243
42036,766830.000000000000000,4158720.000000000000000,0.5049340
42037,766860.000000000000000,4158720.000000000000000,0.4965013
42038,766890.000000000000000,4158720.000000000000000,0.5118236
42039,766920.000000000000000,4158720.000000000000000,0.4165068
42040,766950.000000000000000,4158720.000000000000000,0.3104834
42041,766980.000000000000000,4158720.000000000000000,0.3542349
42042,767010.000000000000000,4158720.000000000000000,0.2730918
42043,767040.000000000000000,4158720.000000000000000,0.2910736
42044,767070.000000000000000,4158720.000000000000000,0.2599099
42045,762840.000000000000000,4158690.000000000000000,0.4610301
42046,762870.000000000000000,4158690.000000000000000,0.4394218
42047,762900.000000000000000,4158690.000000000000000,0.3921580
42048,762930.000000000000000,4158690.000000000000000,0.3510859
42049,762960.000000000000000,4158690.000000000000000,0.2966315
42050,762990.000000000000000,4158690.000000000000000,0.2277948
42051,763020.000000000000000,4158690.000000000000000,0.3097087
42052,763050.000000000000000,4158690.000000000000000,0.3937611
42053,763080.000000000000000,4158690.000000000000000,0.4475529
42054,763110.000000000000000,4158690.000000000000000,0.5066016
42055,763140.000000000000000,4158690.000000000000000,0.5191782
42056,763170.000000000000000,4158690.000000000000000,0.4269424
42057,763200.000000000000000,4158690.000000000000000,0.4073788
42058,763230.000000000000000,4158690.000000000000000,0.4936904
42059,763260.000000000000000,4158690.000000000000000,0.4374687
42060,763290.000000000000000,4158690.000000000000000,0.3920174
42061,763320.000000000000000,4158690.000000000000000,0.3534966
42062,763350.000000000000000,4158690.000000000000000,0.3449316
42063,763380.000000000000000,4158690.000000000000000,0.3426127
42064,763410.000000000000000,4158690.000000000000000,0.3235205
42065,763440.000000000000000,4158690.000000000000000,0.3170214
42066,763470.000000000000000,4158690.000000000000000,0.3769099
42067,763500.000000000000000,4158690.000000000000000,0.4463389
42068,763530.000000000000000,4158690.000000000000000,0.4165264
